t,lat,zonal_sst
2010-01-01,12.625,24.21
2010-01-01,12.875,23.99
2010-01-01,13.125,23.79
2010-01-01,13.375,23.65
2010-01-01,13.625,23.43
2010-01-01,13.875,23.52
2010-01-01,14.125,23.52
2010-01-01,14.375,23.59
2010-01-01,14.625,23.36
2010-01-01,14.875,23.16
2010-01-01,15.125,23.08
2010-01-01,15.375,22.89
2010-01-01,15.625,22.67
2010-01-01,15.875,22.63
2010-01-01,16.125,22.52
2010-01-01,16.375,22.37
2010-01-01,16.625,22.18
2010-01-01,16.875,21.76
2010-01-01,17.125,21.64
2010-01-01,17.375,21.43
2010-01-01,17.625,21.49
2010-01-01,17.875,21.55
2010-01-01,18.125,21.62
2010-01-01,18.375,21.69
2010-01-01,18.625,21.69
2010-01-01,18.875,21.58
2010-01-01,19.125,21.53
2010-01-01,19.375,21.44
2010-01-01,19.625,21.27
2010-01-01,19.875,21.1
2010-01-01,20.125,20.84
2010-01-01,20.375,20.55
2010-01-01,20.625,20.33
2010-01-01,20.875,20.44
2010-01-01,21.125,20.77
2010-01-01,21.375,20.9
2010-01-01,21.625,20.96
2010-01-01,21.875,20.87
2010-01-01,22.125,20.95
2010-01-01,22.375,20.95
2010-01-01,22.625,20.95
2010-01-01,22.875,21.05
2010-01-01,23.125,21.06
2010-01-01,23.375,21.15
2010-01-01,23.625,21.25
2010-01-01,23.875,21.27
2010-01-01,24.125,21.3
2010-01-01,24.375,21.31
2010-01-01,24.625,21.44
2010-02-01,12.625,22.93
2010-02-01,12.875,22.72
2010-02-01,13.125,22.61
2010-02-01,13.375,22.61
2010-02-01,13.625,22.48
2010-02-01,13.875,22.77
2010-02-01,14.125,22.83
2010-02-01,14.375,23.13
2010-02-01,14.625,23.11
2010-02-01,14.875,23.07
2010-02-01,15.125,23.05
2010-02-01,15.375,22.98
2010-02-01,15.625,22.87
2010-02-01,15.875,22.85
2010-02-01,16.125,22.66
2010-02-01,16.375,22.42
2010-02-01,16.625,22.23
2010-02-01,16.875,21.89
2010-02-01,17.125,21.83
2010-02-01,17.375,21.66
2010-02-01,17.625,21.68
2010-02-01,17.875,21.69
2010-02-01,18.125,21.65
2010-02-01,18.375,21.6
2010-02-01,18.625,21.58
2010-02-01,18.875,21.59
2010-02-01,19.125,21.71
2010-02-01,19.375,21.72
2010-02-01,19.625,21.61
2010-02-01,19.875,21.5
2010-02-01,20.125,21.3
2010-02-01,20.375,21.13
2010-02-01,20.625,20.95
2010-02-01,20.875,20.92
2010-02-01,21.125,21.03
2010-02-01,21.375,21.05
2010-02-01,21.625,21.06
2010-02-01,21.875,21.02
2010-02-01,22.125,21.09
2010-02-01,22.375,21.13
2010-02-01,22.625,21.19
2010-02-01,22.875,21.27
2010-02-01,23.125,21.27
2010-02-01,23.375,21.32
2010-02-01,23.625,21.36
2010-02-01,23.875,21.31
2010-02-01,24.125,21.25
2010-02-01,24.375,21.15
2010-02-01,24.625,21.15
2010-03-01,12.625,22.57
2010-03-01,12.875,22.31
2010-03-01,13.125,22.18
2010-03-01,13.375,22.13
2010-03-01,13.625,22.08
2010-03-01,13.875,22.2
2010-03-01,14.125,22.3
2010-03-01,14.375,22.54
2010-03-01,14.625,22.57
2010-03-01,14.875,22.47
2010-03-01,15.125,22.35
2010-03-01,15.375,22.15
2010-03-01,15.625,21.99
2010-03-01,15.875,22.1
2010-03-01,16.125,22.22
2010-03-01,16.375,22.21
2010-03-01,16.625,22.03
2010-03-01,16.875,21.59
2010-03-01,17.125,21.38
2010-03-01,17.375,21.21
2010-03-01,17.625,21.26
2010-03-01,17.875,21.29
2010-03-01,18.125,21.22
2010-03-01,18.375,21.13
2010-03-01,18.625,21.1
2010-03-01,18.875,21.16
2010-03-01,19.125,21.41
2010-03-01,19.375,21.5
2010-03-01,19.625,21.37
2010-03-01,19.875,21.26
2010-03-01,20.125,21.01
2010-03-01,20.375,20.79
2010-03-01,20.625,20.6
2010-03-01,20.875,20.67
2010-03-01,21.125,20.94
2010-03-01,21.375,21.09
2010-03-01,21.625,21.18
2010-03-01,21.875,21.1
2010-03-01,22.125,21.15
2010-03-01,22.375,21.16
2010-03-01,22.625,21.23
2010-03-01,22.875,21.38
2010-03-01,23.125,21.39
2010-03-01,23.375,21.45
2010-03-01,23.625,21.49
2010-03-01,23.875,21.43
2010-03-01,24.125,21.33
2010-03-01,24.375,21.2
2010-03-01,24.625,21.18
2010-04-01,12.625,23.87
2010-04-01,12.875,23.59
2010-04-01,13.125,23.35
2010-04-01,13.375,23.19
2010-04-01,13.625,23.1
2010-04-01,13.875,23.37
2010-04-01,14.125,23.44
2010-04-01,14.375,23.42
2010-04-01,14.625,23.37
2010-04-01,14.875,23.26
2010-04-01,15.125,23.07
2010-04-01,15.375,22.83
2010-04-01,15.625,22.66
2010-04-01,15.875,22.66
2010-04-01,16.125,22.61
2010-04-01,16.375,22.5
2010-04-01,16.625,22.31
2010-04-01,16.875,21.99
2010-04-01,17.125,21.81
2010-04-01,17.375,21.53
2010-04-01,17.625,21.44
2010-04-01,17.875,21.41
2010-04-01,18.125,21.37
2010-04-01,18.375,21.3
2010-04-01,18.625,21.21
2010-04-01,18.875,21.17
2010-04-01,19.125,21.37
2010-04-01,19.375,21.54
2010-04-01,19.625,21.48
2010-04-01,19.875,21.48
2010-04-01,20.125,21.3
2010-04-01,20.375,21.12
2010-04-01,20.625,20.92
2010-04-01,20.875,20.97
2010-04-01,21.125,21.19
2010-04-01,21.375,21.33
2010-04-01,21.625,21.45
2010-04-01,21.875,21.37
2010-04-01,22.125,21.4
2010-04-01,22.375,21.34
2010-04-01,22.625,21.3
2010-04-01,22.875,21.34
2010-04-01,23.125,21.26
2010-04-01,23.375,21.28
2010-04-01,23.625,21.32
2010-04-01,23.875,21.22
2010-04-01,24.125,21.13
2010-04-01,24.375,21.01
2010-04-01,24.625,21.03
2010-05-01,12.625,25.49
2010-05-01,12.875,25.22
2010-05-01,13.125,24.94
2010-05-01,13.375,24.6
2010-05-01,13.625,24.18
2010-05-01,13.875,24.13
2010-05-01,14.125,24.01
2010-05-01,14.375,23.87
2010-05-01,14.625,23.62
2010-05-01,14.875,23.37
2010-05-01,15.125,23.13
2010-05-01,15.375,22.92
2010-05-01,15.625,22.73
2010-05-01,15.875,22.62
2010-05-01,16.125,22.55
2010-05-01,16.375,22.44
2010-05-01,16.625,22.3
2010-05-01,16.875,22.04
2010-05-01,17.125,21.93
2010-05-01,17.375,21.62
2010-05-01,17.625,21.45
2010-05-01,17.875,21.23
2010-05-01,18.125,20.99
2010-05-01,18.375,20.78
2010-05-01,18.625,20.65
2010-05-01,18.875,20.56
2010-05-01,19.125,20.65
2010-05-01,19.375,20.72
2010-05-01,19.625,20.66
2010-05-01,19.875,20.73
2010-05-01,20.125,20.64
2010-05-01,20.375,20.52
2010-05-01,20.625,20.33
2010-05-01,20.875,20.5
2010-05-01,21.125,20.97
2010-05-01,21.375,21.2
2010-05-01,21.625,21.33
2010-05-01,21.875,21.23
2010-05-01,22.125,21.39
2010-05-01,22.375,21.44
2010-05-01,22.625,21.46
2010-05-01,22.875,21.55
2010-05-01,23.125,21.45
2010-05-01,23.375,21.51
2010-05-01,23.625,21.6
2010-05-01,23.875,21.54
2010-05-01,24.125,21.49
2010-05-01,24.375,21.41
2010-05-01,24.625,21.47
2010-06-01,12.625,27.52
2010-06-01,12.875,27.33
2010-06-01,13.125,27.19
2010-06-01,13.375,27.09
2010-06-01,13.625,27.12
2010-06-01,13.875,27.06
2010-06-01,14.125,26.92
2010-06-01,14.375,26.59
2010-06-01,14.625,26.21
2010-06-01,14.875,25.84
2010-06-01,15.125,25.37
2010-06-01,15.375,24.9
2010-06-01,15.625,24.47
2010-06-01,15.875,24.12
2010-06-01,16.125,23.95
2010-06-01,16.375,23.86
2010-06-01,16.625,23.73
2010-06-01,16.875,23.62
2010-06-01,17.125,23.51
2010-06-01,17.375,23.4
2010-06-01,17.625,23.26
2010-06-01,17.875,23.08
2010-06-01,18.125,22.9
2010-06-01,18.375,22.76
2010-06-01,18.625,22.7
2010-06-01,18.875,22.62
2010-06-01,19.125,22.52
2010-06-01,19.375,22.24
2010-06-01,19.625,21.89
2010-06-01,19.875,21.64
2010-06-01,20.125,21.29
2010-06-01,20.375,21.02
2010-06-01,20.625,20.69
2010-06-01,20.875,20.68
2010-06-01,21.125,20.96
2010-06-01,21.375,21.17
2010-06-01,21.625,21.36
2010-06-01,21.875,21.36
2010-06-01,22.125,21.5
2010-06-01,22.375,21.51
2010-06-01,22.625,21.5
2010-06-01,22.875,21.59
2010-06-01,23.125,21.52
2010-06-01,23.375,21.56
2010-06-01,23.625,21.64
2010-06-01,23.875,21.64
2010-06-01,24.125,21.67
2010-06-01,24.375,21.67
2010-06-01,24.625,21.8
2010-07-01,12.625,28.15
2010-07-01,12.875,28.05
2010-07-01,13.125,27.97
2010-07-01,13.375,27.89
2010-07-01,13.625,27.87
2010-07-01,13.875,27.84
2010-07-01,14.125,27.83
2010-07-01,14.375,27.69
2010-07-01,14.625,27.57
2010-07-01,14.875,27.38
2010-07-01,15.125,27.17
2010-07-01,15.375,26.93
2010-07-01,15.625,26.62
2010-07-01,15.875,26.37
2010-07-01,16.125,26.14
2010-07-01,16.375,25.95
2010-07-01,16.625,25.69
2010-07-01,16.875,25.58
2010-07-01,17.125,25.48
2010-07-01,17.375,25.48
2010-07-01,17.625,25.36
2010-07-01,17.875,25.21
2010-07-01,18.125,25.06
2010-07-01,18.375,24.87
2010-07-01,18.625,24.69
2010-07-01,18.875,24.54
2010-07-01,19.125,24.31
2010-07-01,19.375,23.95
2010-07-01,19.625,23.59
2010-07-01,19.875,23.3
2010-07-01,20.125,22.9
2010-07-01,20.375,22.53
2010-07-01,20.625,22.11
2010-07-01,20.875,21.85
2010-07-01,21.125,21.7
2010-07-01,21.375,21.55
2010-07-01,21.625,21.49
2010-07-01,21.875,21.43
2010-07-01,22.125,21.51
2010-07-01,22.375,21.54
2010-07-01,22.625,21.55
2010-07-01,22.875,21.59
2010-07-01,23.125,21.5
2010-07-01,23.375,21.54
2010-07-01,23.625,21.66
2010-07-01,23.875,21.75
2010-07-01,24.125,21.84
2010-07-01,24.375,21.88
2010-07-01,24.625,22.02
2010-08-01,12.625,28.35
2010-08-01,12.875,28.32
2010-08-01,13.125,28.29
2010-08-01,13.375,28.33
2010-08-01,13.625,28.38
2010-08-01,13.875,28.41
2010-08-01,14.125,28.45
2010-08-01,14.375,28.48
2010-08-01,14.625,28.54
2010-08-01,14.875,28.56
2010-08-01,15.125,28.56
2010-08-01,15.375,28.54
2010-08-01,15.625,28.47
2010-08-01,15.875,28.3
2010-08-01,16.125,28.06
2010-08-01,16.375,27.77
2010-08-01,16.625,27.55
2010-08-01,16.875,27.47
2010-08-01,17.125,27.38
2010-08-01,17.375,27.31
2010-08-01,17.625,27.2
2010-08-01,17.875,27.09
2010-08-01,18.125,27.01
2010-08-01,18.375,26.95
2010-08-01,18.625,26.9
2010-08-01,18.875,26.83
2010-08-01,19.125,26.7
2010-08-01,19.375,26.47
2010-08-01,19.625,26.17
2010-08-01,19.875,25.87
2010-08-01,20.125,25.48
2010-08-01,20.375,25.07
2010-08-01,20.625,24.63
2010-08-01,20.875,24.36
2010-08-01,21.125,24.21
2010-08-01,21.375,23.96
2010-08-01,21.625,23.72
2010-08-01,21.875,23.38
2010-08-01,22.125,23.24
2010-08-01,22.375,23.07
2010-08-01,22.625,22.9
2010-08-01,22.875,22.86
2010-08-01,23.125,22.75
2010-08-01,23.375,22.8
2010-08-01,23.625,22.87
2010-08-01,23.875,22.85
2010-08-01,24.125,22.82
2010-08-01,24.375,22.79
2010-08-01,24.625,22.85
2010-09-01,12.625,27.7
2010-09-01,12.875,27.72
2010-09-01,13.125,27.74
2010-09-01,13.375,27.8
2010-09-01,13.625,27.91
2010-09-01,13.875,27.93
2010-09-01,14.125,27.97
2010-09-01,14.375,27.98
2010-09-01,14.625,28.04
2010-09-01,14.875,28.1
2010-09-01,15.125,28.14
2010-09-01,15.375,28.2
2010-09-01,15.625,28.24
2010-09-01,15.875,28.28
2010-09-01,16.125,28.31
2010-09-01,16.375,28.32
2010-09-01,16.625,28.31
2010-09-01,16.875,28.32
2010-09-01,17.125,28.33
2010-09-01,17.375,28.39
2010-09-01,17.625,28.39
2010-09-01,17.875,28.36
2010-09-01,18.125,28.29
2010-09-01,18.375,28.19
2010-09-01,18.625,28.1
2010-09-01,18.875,28.01
2010-09-01,19.125,27.9
2010-09-01,19.375,27.78
2010-09-01,19.625,27.68
2010-09-01,19.875,27.57
2010-09-01,20.125,27.31
2010-09-01,20.375,26.92
2010-09-01,20.625,26.39
2010-09-01,20.875,25.92
2010-09-01,21.125,25.56
2010-09-01,21.375,25.19
2010-09-01,21.625,24.87
2010-09-01,21.875,24.45
2010-09-01,22.125,24.3
2010-09-01,22.375,24.09
2010-09-01,22.625,23.86
2010-09-01,22.875,23.71
2010-09-01,23.125,23.47
2010-09-01,23.375,23.39
2010-09-01,23.625,23.39
2010-09-01,23.875,23.33
2010-09-01,24.125,23.28
2010-09-01,24.375,23.21
2010-09-01,24.625,23.25
2010-10-01,12.625,28.49
2010-10-01,12.875,28.5
2010-10-01,13.125,28.52
2010-10-01,13.375,28.5
2010-10-01,13.625,28.5
2010-10-01,13.875,28.4
2010-10-01,14.125,28.33
2010-10-01,14.375,28.26
2010-10-01,14.625,28.2
2010-10-01,14.875,28.17
2010-10-01,15.125,28.15
2010-10-01,15.375,28.07
2010-10-01,15.625,27.97
2010-10-01,15.875,27.93
2010-10-01,16.125,27.89
2010-10-01,16.375,27.84
2010-10-01,16.625,27.79
2010-10-01,16.875,27.66
2010-10-01,17.125,27.68
2010-10-01,17.375,27.52
2010-10-01,17.625,27.4
2010-10-01,17.875,27.18
2010-10-01,18.125,26.95
2010-10-01,18.375,26.78
2010-10-01,18.625,26.65
2010-10-01,18.875,26.54
2010-10-01,19.125,26.61
2010-10-01,19.375,26.56
2010-10-01,19.625,26.29
2010-10-01,19.875,25.97
2010-10-01,20.125,25.47
2010-10-01,20.375,24.91
2010-10-01,20.625,24.33
2010-10-01,20.875,24.14
2010-10-01,21.125,24.34
2010-10-01,21.375,24.45
2010-10-01,21.625,24.57
2010-10-01,21.875,24.39
2010-10-01,22.125,24.38
2010-10-01,22.375,24.21
2010-10-01,22.625,24.03
2010-10-01,22.875,23.99
2010-10-01,23.125,23.82
2010-10-01,23.375,23.82
2010-10-01,23.625,23.83
2010-10-01,23.875,23.73
2010-10-01,24.125,23.65
2010-10-01,24.375,23.55
2010-10-01,24.625,23.61
2010-11-01,12.625,28.17
2010-11-01,12.875,28.1
2010-11-01,13.125,28.03
2010-11-01,13.375,27.99
2010-11-01,13.625,27.9
2010-11-01,13.875,27.91
2010-11-01,14.125,27.82
2010-11-01,14.375,27.79
2010-11-01,14.625,27.67
2010-11-01,14.875,27.6
2010-11-01,15.125,27.54
2010-11-01,15.375,27.36
2010-11-01,15.625,27.17
2010-11-01,15.875,27.11
2010-11-01,16.125,27.03
2010-11-01,16.375,26.94
2010-11-01,16.625,26.87
2010-11-01,16.875,26.65
2010-11-01,17.125,26.64
2010-11-01,17.375,26.45
2010-11-01,17.625,26.36
2010-11-01,17.875,26.18
2010-11-01,18.125,25.98
2010-11-01,18.375,25.77
2010-11-01,18.625,25.55
2010-11-01,18.875,25.32
2010-11-01,19.125,25.27
2010-11-01,19.375,25.15
2010-11-01,19.625,24.9
2010-11-01,19.875,24.66
2010-11-01,20.125,24.35
2010-11-01,20.375,23.95
2010-11-01,20.625,23.58
2010-11-01,20.875,23.4
2010-11-01,21.125,23.48
2010-11-01,21.375,23.35
2010-11-01,21.625,23.22
2010-11-01,21.875,22.86
2010-11-01,22.125,22.81
2010-11-01,22.375,22.69
2010-11-01,22.625,22.65
2010-11-01,22.875,22.72
2010-11-01,23.125,22.61
2010-11-01,23.375,22.59
2010-11-01,23.625,22.56
2010-11-01,23.875,22.42
2010-11-01,24.125,22.33
2010-11-01,24.375,22.28
2010-11-01,24.625,22.41
2010-12-01,12.625,27.28
2010-12-01,12.875,27.1
2010-12-01,13.125,26.94
2010-12-01,13.375,26.81
2010-12-01,13.625,26.62
2010-12-01,13.875,26.64
2010-12-01,14.125,26.57
2010-12-01,14.375,26.55
2010-12-01,14.625,26.4
2010-12-01,14.875,26.32
2010-12-01,15.125,26.33
2010-12-01,15.375,26.28
2010-12-01,15.625,26.17
2010-12-01,15.875,26.15
2010-12-01,16.125,26.08
2010-12-01,16.375,25.95
2010-12-01,16.625,25.78
2010-12-01,16.875,25.47
2010-12-01,17.125,25.36
2010-12-01,17.375,25.11
2010-12-01,17.625,24.99
2010-12-01,17.875,24.85
2010-12-01,18.125,24.72
2010-12-01,18.375,24.6
2010-12-01,18.625,24.46
2010-12-01,18.875,24.34
2010-12-01,19.125,24.44
2010-12-01,19.375,24.47
2010-12-01,19.625,24.25
2010-12-01,19.875,23.95
2010-12-01,20.125,23.75
2010-12-01,20.375,23.58
2010-12-01,20.625,23.49
2010-12-01,20.875,23.49
2010-12-01,21.125,23.56
2010-12-01,21.375,23.45
2010-12-01,21.625,23.34
2010-12-01,21.875,23.1
2010-12-01,22.125,23.05
2010-12-01,22.375,22.8
2010-12-01,22.625,22.54
2010-12-01,22.875,22.43
2010-12-01,23.125,22.3
2010-12-01,23.375,22.3
2010-12-01,23.625,22.3
2010-12-01,23.875,22.2
2010-12-01,24.125,22.14
2010-12-01,24.375,22.08
2010-12-01,24.625,22.13
2011-01-01,12.625,25.08
2011-01-01,12.875,24.9
2011-01-01,13.125,24.75
2011-01-01,13.375,24.6
2011-01-01,13.625,24.33
2011-01-01,13.875,24.48
2011-01-01,14.125,24.5
2011-01-01,14.375,24.6
2011-01-01,14.625,24.53
2011-01-01,14.875,24.45
2011-01-01,15.125,24.41
2011-01-01,15.375,24.28
2011-01-01,15.625,24.1
2011-01-01,15.875,24.03
2011-01-01,16.125,23.92
2011-01-01,16.375,23.7
2011-01-01,16.625,23.43
2011-01-01,16.875,23.05
2011-01-01,17.125,22.86
2011-01-01,17.375,22.59
2011-01-01,17.625,22.51
2011-01-01,17.875,22.48
2011-01-01,18.125,22.47
2011-01-01,18.375,22.42
2011-01-01,18.625,22.34
2011-01-01,18.875,22.25
2011-01-01,19.125,22.34
2011-01-01,19.375,22.38
2011-01-01,19.625,22.18
2011-01-01,19.875,21.9
2011-01-01,20.125,21.77
2011-01-01,20.375,21.63
2011-01-01,20.625,21.5
2011-01-01,20.875,21.43
2011-01-01,21.125,21.49
2011-01-01,21.375,21.46
2011-01-01,21.625,21.55
2011-01-01,21.875,21.49
2011-01-01,22.125,21.53
2011-01-01,22.375,21.43
2011-01-01,22.625,21.36
2011-01-01,22.875,21.37
2011-01-01,23.125,21.28
2011-01-01,23.375,21.27
2011-01-01,23.625,21.31
2011-01-01,23.875,21.33
2011-01-01,24.125,21.36
2011-01-01,24.375,21.34
2011-01-01,24.625,21.39
2011-02-01,12.625,22.63
2011-02-01,12.875,22.39
2011-02-01,13.125,22.17
2011-02-01,13.375,21.97
2011-02-01,13.625,21.72
2011-02-01,13.875,21.84
2011-02-01,14.125,21.9
2011-02-01,14.375,22.12
2011-02-01,14.625,22.17
2011-02-01,14.875,22.21
2011-02-01,15.125,22.25
2011-02-01,15.375,22.08
2011-02-01,15.625,21.97
2011-02-01,15.875,22.02
2011-02-01,16.125,21.97
2011-02-01,16.375,21.8
2011-02-01,16.625,21.59
2011-02-01,16.875,21.15
2011-02-01,17.125,20.96
2011-02-01,17.375,20.64
2011-02-01,17.625,20.59
2011-02-01,17.875,20.6
2011-02-01,18.125,20.62
2011-02-01,18.375,20.6
2011-02-01,18.625,20.56
2011-02-01,18.875,20.54
2011-02-01,19.125,20.76
2011-02-01,19.375,20.91
2011-02-01,19.625,20.8
2011-02-01,19.875,20.56
2011-02-01,20.125,20.44
2011-02-01,20.375,20.32
2011-02-01,20.625,20.19
2011-02-01,20.875,20.05
2011-02-01,21.125,19.99
2011-02-01,21.375,19.99
2011-02-01,21.625,20.16
2011-02-01,21.875,20.25
2011-02-01,22.125,20.38
2011-02-01,22.375,20.34
2011-02-01,22.625,20.28
2011-02-01,22.875,20.32
2011-02-01,23.125,20.24
2011-02-01,23.375,20.25
2011-02-01,23.625,20.28
2011-02-01,23.875,20.23
2011-02-01,24.125,20.2
2011-02-01,24.375,20.15
2011-02-01,24.625,20.21
2011-03-01,12.625,21.28
2011-03-01,12.875,21.11
2011-03-01,13.125,20.98
2011-03-01,13.375,20.89
2011-03-01,13.625,20.73
2011-03-01,13.875,20.79
2011-03-01,14.125,20.82
2011-03-01,14.375,20.99
2011-03-01,14.625,21.01
2011-03-01,14.875,20.98
2011-03-01,15.125,20.95
2011-03-01,15.375,20.77
2011-03-01,15.625,20.66
2011-03-01,15.875,20.79
2011-03-01,16.125,20.86
2011-03-01,16.375,20.87
2011-03-01,16.625,20.8
2011-03-01,16.875,20.5
2011-03-01,17.125,20.43
2011-03-01,17.375,20.2
2011-03-01,17.625,20.18
2011-03-01,17.875,20.12
2011-03-01,18.125,20.01
2011-03-01,18.375,19.93
2011-03-01,18.625,19.9
2011-03-01,18.875,19.93
2011-03-01,19.125,20.2
2011-03-01,19.375,20.4
2011-03-01,19.625,20.39
2011-03-01,19.875,20.35
2011-03-01,20.125,20.22
2011-03-01,20.375,20.07
2011-03-01,20.625,19.95
2011-03-01,20.875,19.94
2011-03-01,21.125,20.05
2011-03-01,21.375,20.07
2011-03-01,21.625,20.07
2011-03-01,21.875,19.95
2011-03-01,22.125,19.95
2011-03-01,22.375,19.91
2011-03-01,22.625,19.94
2011-03-01,22.875,20.03
2011-03-01,23.125,19.98
2011-03-01,23.375,20.01
2011-03-01,23.625,20.03
2011-03-01,23.875,19.92
2011-03-01,24.125,19.8
2011-03-01,24.375,19.69
2011-03-01,24.625,19.73
2011-04-01,12.625,22.67
2011-04-01,12.875,22.36
2011-04-01,13.125,22.03
2011-04-01,13.375,21.77
2011-04-01,13.625,21.53
2011-04-01,13.875,21.69
2011-04-01,14.125,21.83
2011-04-01,14.375,21.92
2011-04-01,14.625,21.88
2011-04-01,14.875,21.77
2011-04-01,15.125,21.62
2011-04-01,15.375,21.39
2011-04-01,15.625,21.16
2011-04-01,15.875,21.1
2011-04-01,16.125,21
2011-04-01,16.375,20.87
2011-04-01,16.625,20.77
2011-04-01,16.875,20.6
2011-04-01,17.125,20.61
2011-04-01,17.375,20.44
2011-04-01,17.625,20.35
2011-04-01,17.875,20.22
2011-04-01,18.125,20.08
2011-04-01,18.375,20.01
2011-04-01,18.625,20.03
2011-04-01,18.875,20.11
2011-04-01,19.125,20.36
2011-04-01,19.375,20.53
2011-04-01,19.625,20.52
2011-04-01,19.875,20.54
2011-04-01,20.125,20.35
2011-04-01,20.375,20.12
2011-04-01,20.625,19.87
2011-04-01,20.875,19.91
2011-04-01,21.125,20.15
2011-04-01,21.375,20.26
2011-04-01,21.625,20.3
2011-04-01,21.875,20.17
2011-04-01,22.125,20.18
2011-04-01,22.375,20.15
2011-04-01,22.625,20.16
2011-04-01,22.875,20.22
2011-04-01,23.125,20.17
2011-04-01,23.375,20.19
2011-04-01,23.625,20.22
2011-04-01,23.875,20.17
2011-04-01,24.125,20.11
2011-04-01,24.375,20.02
2011-04-01,24.625,20.03
2011-05-01,12.625,23.49
2011-05-01,12.875,23.28
2011-05-01,13.125,23.05
2011-05-01,13.375,22.79
2011-05-01,13.625,22.44
2011-05-01,13.875,22.31
2011-05-01,14.125,22.24
2011-05-01,14.375,22.31
2011-05-01,14.625,22.26
2011-05-01,14.875,22.13
2011-05-01,15.125,22.02
2011-05-01,15.375,21.91
2011-05-01,15.625,21.84
2011-05-01,15.875,21.88
2011-05-01,16.125,21.88
2011-05-01,16.375,21.89
2011-05-01,16.625,21.89
2011-05-01,16.875,21.71
2011-05-01,17.125,21.64
2011-05-01,17.375,21.35
2011-05-01,17.625,21.18
2011-05-01,17.875,21.02
2011-05-01,18.125,20.91
2011-05-01,18.375,20.88
2011-05-01,18.625,20.86
2011-05-01,18.875,20.81
2011-05-01,19.125,20.89
2011-05-01,19.375,20.96
2011-05-01,19.625,21
2011-05-01,19.875,21.18
2011-05-01,20.125,21.08
2011-05-01,20.375,20.91
2011-05-01,20.625,20.67
2011-05-01,20.875,20.67
2011-05-01,21.125,20.87
2011-05-01,21.375,20.98
2011-05-01,21.625,21.12
2011-05-01,21.875,21.08
2011-05-01,22.125,21.16
2011-05-01,22.375,21.13
2011-05-01,22.625,21.09
2011-05-01,22.875,21.15
2011-05-01,23.125,21.1
2011-05-01,23.375,21.17
2011-05-01,23.625,21.26
2011-05-01,23.875,21.27
2011-05-01,24.125,21.25
2011-05-01,24.375,21.21
2011-05-01,24.625,21.22
2011-06-01,12.625,26.13
2011-06-01,12.875,26.09
2011-06-01,13.125,25.99
2011-06-01,13.375,25.81
2011-06-01,13.625,25.58
2011-06-01,13.875,25.36
2011-06-01,14.125,25.23
2011-06-01,14.375,25.1
2011-06-01,14.625,25
2011-06-01,14.875,24.82
2011-06-01,15.125,24.55
2011-06-01,15.375,24.2
2011-06-01,15.625,23.85
2011-06-01,15.875,23.61
2011-06-01,16.125,23.4
2011-06-01,16.375,23.21
2011-06-01,16.625,23.04
2011-06-01,16.875,22.93
2011-06-01,17.125,22.81
2011-06-01,17.375,22.65
2011-06-01,17.625,22.48
2011-06-01,17.875,22.27
2011-06-01,18.125,22.05
2011-06-01,18.375,21.84
2011-06-01,18.625,21.67
2011-06-01,18.875,21.52
2011-06-01,19.125,21.46
2011-06-01,19.375,21.41
2011-06-01,19.625,21.31
2011-06-01,19.875,21.44
2011-06-01,20.125,21.35
2011-06-01,20.375,21.27
2011-06-01,20.625,20.96
2011-06-01,20.875,20.83
2011-06-01,21.125,20.91
2011-06-01,21.375,20.97
2011-06-01,21.625,21.1
2011-06-01,21.875,21.11
2011-06-01,22.125,21.29
2011-06-01,22.375,21.4
2011-06-01,22.625,21.55
2011-06-01,22.875,21.72
2011-06-01,23.125,21.74
2011-06-01,23.375,21.84
2011-06-01,23.625,21.93
2011-06-01,23.875,21.91
2011-06-01,24.125,21.86
2011-06-01,24.375,21.81
2011-06-01,24.625,21.9
2011-07-01,12.625,27.66
2011-07-01,12.875,27.64
2011-07-01,13.125,27.66
2011-07-01,13.375,27.66
2011-07-01,13.625,27.66
2011-07-01,13.875,27.58
2011-07-01,14.125,27.48
2011-07-01,14.375,27.32
2011-07-01,14.625,27.2
2011-07-01,14.875,27.04
2011-07-01,15.125,26.82
2011-07-01,15.375,26.54
2011-07-01,15.625,26.25
2011-07-01,15.875,25.99
2011-07-01,16.125,25.76
2011-07-01,16.375,25.51
2011-07-01,16.625,25.21
2011-07-01,16.875,25.03
2011-07-01,17.125,24.81
2011-07-01,17.375,24.65
2011-07-01,17.625,24.5
2011-07-01,17.875,24.43
2011-07-01,18.125,24.39
2011-07-01,18.375,24.33
2011-07-01,18.625,24.22
2011-07-01,18.875,24.08
2011-07-01,19.125,23.88
2011-07-01,19.375,23.6
2011-07-01,19.625,23.31
2011-07-01,19.875,23.15
2011-07-01,20.125,22.87
2011-07-01,20.375,22.59
2011-07-01,20.625,22.19
2011-07-01,20.875,21.91
2011-07-01,21.125,21.82
2011-07-01,21.375,21.85
2011-07-01,21.625,21.98
2011-07-01,21.875,21.97
2011-07-01,22.125,22.06
2011-07-01,22.375,21.99
2011-07-01,22.625,21.97
2011-07-01,22.875,22.08
2011-07-01,23.125,22.11
2011-07-01,23.375,22.28
2011-07-01,23.625,22.42
2011-07-01,23.875,22.41
2011-07-01,24.125,22.37
2011-07-01,24.375,22.34
2011-07-01,24.625,22.45
2011-08-01,12.625,27.65
