treatment,t_day,N_umol,P_umol,B_units
+P,6.0200000000000005,1.6646454171444664e-32,1.4999999999999998,1.5000000000000002
+P,6.04,1.2707583565186638e-32,1.4999999999999998,1.5000000000000002
+P,6.0600000000000005,9.700656893820043e-33,1.4999999999999998,1.5000000000000002
+P,6.08,7.405309638445156e-33,1.4999999999999998,1.5000000000000002
+P,6.1000000000000005,5.653062322823827e-33,1.4999999999999998,1.5000000000000002
+P,6.12,4.315439259714584e-33,1.4999999999999998,1.5000000000000002
+P,6.140000000000001,3.294300241258886e-33,1.4999999999999998,1.5000000000000002
+P,6.16,2.5148104500086238e-33,1.4999999999999998,1.5000000000000002
+P,6.18,1.9197549998695913e-33,1.4999999999999998,1.5000000000000002
+P,6.2,1.4655041148267713e-33,1.4999999999999998,1.5000000000000002
+P,6.22,1.1187298136966716e-33,1.4999999999999998,1.5000000000000002
+P,6.24,8.540185229581324e-34,1.4999999999999998,1.5000000000000002
+P,6.26,6.519403199650675e-34,1.4999999999999998,1.5000000000000002
+P,6.28,4.976787254598578e-34,1.4999999999999998,1.5000000000000002
+P,6.3,3.799157042150743e-34,1.4999999999999998,1.5000000000000002
+P,6.32,2.900209188939421e-34,1.4999999999999998,1.5000000000000002
+P,6.34,2.2139605357195374e-34,1.4999999999999998,1.5000000000000002
+P,6.36,1.6900949732551658e-34,1.4999999999999998,1.5000000000000002
+P,6.38,1.290176953739173e-34,1.4999999999999998,1.5000000000000002
+P,6.4,9.84898232707423e-35,1.4999999999999998,1.5000000000000002
+P,6.42,7.518512206740336e-35,1.4999999999999998,1.5000000000000002
+P,6.44,5.739487891476651e-35,1.4999999999999998,1.5000000000000002
+P,6.46,4.3813839583145275e-35,1.4999999999999998,1.5000000000000002
+P,6.48,3.344670903359664e-35,1.4999999999999998,1.5000000000000002
+P,6.5,2.553253542278321e-35,1.4999999999999998,1.5000000000000002
+P,6.5200000000000005,1.9491047413128692e-35,1.4999999999999998,1.5000000000000002
+P,6.54,1.4878986432474023e-35,1.4999999999999998,1.5000000000000002
+P,6.5600000000000005,1.1358354680999771e-35,1.4999999999999998,1.5000000000000002
+P,6.58,8.67073627321165e-36,1.4999999999999998,1.5000000000000002
+P,6.6000000000000005,6.619073625453559e-36,1.4999999999999998,1.5000000000000002
+P,6.62,5.052838084131542e-36,1.4999999999999998,1.5000000000000002
+P,6.640000000000001,3.8572470890872814e-36,1.4999999999999998,1.5000000000000002
+P,6.66,2.944543746818904e-36,1.4999999999999998,1.5000000000000002
+P,6.68,2.2478081721593197e-36,1.4999999999999998,1.5000000000000002
+P,6.7,1.7159214991101403e-36,1.4999999999999998,1.5000000000000002
+P,6.72,1.3099040771425146e-36,1.4999999999999998,1.5000000000000002
+P,6.74,9.9995405277374e-37,1.4999999999999998,1.5000000000000002
+P,6.76,7.633457285316044e-37,1.4999999999999998,1.5000000000000002
+P,6.78,5.827193632733255e-37,1.4999999999999998,1.5000000000000002
+P,6.8,4.448376398206292e-37,1.4999999999999998,1.5000000000000002
+P,6.82,3.3957998034122324e-37,1.4999999999999998,1.5000000000000002
+P,6.84,2.5922883833440668e-37,1.4999999999999998,1.5000000000000002
+P,6.86,1.978889223718968e-37,1.4999999999999998,1.5000000000000002
+P,6.88,1.5106489799837299e-37,1.4999999999999998,1.5000000000000002
+P,6.9,1.1531986167632164e-37,1.4999999999999998,1.5000000000000002
+P,6.92,8.803296869620635e-38,1.4999999999999998,1.5000000000000002
+P,6.94,6.72022041236721e-38,1.4999999999999998,1.5000000000000002
+P,6.96,5.130097222991473e-38,1.4999999999999998,1.5000000000000002
+P,6.98,3.9162115751591113e-38,1.4999999999999998,1.5000000000000002
+P,7.0,2.989560739947463e-38,1.4999999999999998,1.5000000000000002
+P,7.0200000000000005,2.282157174312396e-38,1.4999999999999998,1.5000000000000002
+P,7.04,1.7421583614764173e-38,1.4999999999999998,1.5000000000000002
+P,7.0600000000000005,1.3299281562145007e-38,1.4999999999999998,1.5000000000000002
+P,7.08,1.0152416248368958e-38,1.4999999999999998,1.5000000000000002
+P,7.1000000000000005,7.750104979712882e-39,1.4999999999999998,1.5000000000000002
+P,7.12,5.916292858661185e-39,1.4999999999999998,1.5000000000000002
+P,7.140000000000001,4.516377286434638e-39,1.4999999999999998,1.5000000000000002
+P,7.16,3.44771572301143e-39,1.4999999999999998,1.5000000000000002
+P,7.18,2.6319014252236342e-39,1.4999999999999998,1.5000000000000002
+P,7.2,2.009146927365541e-39,1.4999999999999998,1.5000000000000002
+P,7.22,1.5337417813216883e-39,1.4999999999999998,1.5000000000000002
+P,7.24,1.1708290337888764e-39,1.4999999999999998,1.5000000000000002
+P,7.26,8.937821010458964e-40,1.4999999999999998,1.5000000000000002
+P,7.28,6.822974237715253e-40,1.4999999999999998,1.5000000000000002
+P,7.3,5.208519356514665e-40,1.4999999999999998,1.5000000000000002
+P,7.32,3.976083692786658e-40,1.4999999999999998,1.5000000000000002
+P,7.34,3.035244544092849e-40,1.4999999999999998,1.5000000000000002
+P,7.36,2.317051919620815e-40,1.4999999999999998,1.5000000000000002
+P,7.38,1.768790171694346e-40,1.4999999999999998,1.5000000000000002
+P,7.4,1.350260462954541e-40,1.4999999999999998,1.5000000000000002
+P,7.42,1.0307556429765944e-40,1.4999999999999998,1.5000000000000002
+P,7.44,7.868605993764182e-41,1.4999999999999998,1.5000000000000002
+P,7.46,6.006733310051586e-41,1.4999999999999998,1.5000000000000002
+P,7.48,4.5854249022117987e-41,1.4999999999999998,1.5000000000000002
+P,7.5,3.500400643486323e-41,1.4999999999999998,1.5000000000000002
+P,7.5200000000000005,2.672143846273174e-41,1.4999999999999998,1.5000000000000002
+P,7.54,2.0398601052560807e-41,1.4999999999999998,1.5000000000000002
+P,7.5600000000000005,1.5571900467126398e-41,1.4999999999999998,1.5000000000000002
+P,7.58,1.1887206001158626e-41,1.4999999999999998,1.5000000000000002
+P,7.6000000000000005,9.074482495163996e-42,1.4999999999999998,1.5000000000000002
+P,7.62,6.927274833481153e-42,1.4999999999999998,1.5000000000000002
+P,7.640000000000001,5.288148630263854e-42,1.4999999999999998,1.5000000000000002
+P,7.66,4.036842661908658e-42,1.4999999999999998,1.5000000000000002
+P,7.68,3.081654180776492e-42,1.4999999999999998,1.5000000000000002
+P,7.7,2.3524719413323334e-42,1.4999999999999998,1.5000000000000002
+P,7.72,1.7958319214020992e-42,1.4999999999999998,1.5000000000000002
+P,7.74,1.3708939405456088e-42,1.4999999999999998,1.5000000000000002
+P,7.76,1.04651615064088e-42,1.4999999999999998,1.5000000000000002
+P,7.78,7.988890823283292e-43,1.4999999999999998,1.5000000000000002
+P,7.8,6.09856589784578e-43,1.4999999999999998,1.5000000000000002
+P,7.82,4.655495280898776e-43,1.4999999999999998,1.5000000000000002
+P,7.84,3.5539226315012627e-43,1.4999999999999998,1.5000000000000002
+P,7.86,2.7129920431779505e-43,1.4999999999999998,1.5000000000000002
+P,7.88,2.071046046521407e-43,1.4999999999999998,1.5000000000000002
+P,7.9,1.580985637871068e-43,1.4999999999999998,1.5000000000000002
+P,7.92,1.2068964308828068e-43,1.4999999999999998,1.5000000000000002
+P,7.94,9.213201167921262e-44,1.4999999999999998,1.5000000000000002
+P,7.96,7.033180912789802e-44,1.4999999999999998,1.5000000000000002
+P,7.98,5.368957406980918e-44,1.4999999999999998,1.5000000000000002
+P,8.0,4.0985669805151486e-44,1.4999999999999998,1.5000000000000002
+P,8.02,3.1287624294377264e-44,1.4999999999999998,1.5000000000000002
+P,8.040000000000001,2.388437178164821e-44,1.4999999999999998,1.5000000000000002
+P,8.06,1.8232742251087959e-44,1.4999999999999998,1.5000000000000002
+P,8.08,1.3918552465584505e-44,1.4999999999999998,1.5000000000000002
+P,8.1,1.0625139038475624e-44,1.4999999999999998,1.5000000000000002
+P,8.120000000000001,8.111027179275566e-45,1.4999999999999998,1.5000000000000002
+P,8.14,6.191758749331212e-45,1.4999999999999998,1.5000000000000002
+P,8.16,4.7266789504286415e-45,1.4999999999999998,1.5000000000000002
+P,8.18,3.608250294901e-45,1.4999999999999998,1.5000000000000002
+P,8.2,2.7544690102964193e-45,1.4999999999999998,1.5000000000000002
+P,8.22,2.1026939273291128e-45,1.4999999999999998,1.5000000000000002
+P,8.24,1.605159297683266e-45,1.4999999999999998,1.5000000000000002
+P,8.26,1.225345865452421e-45,1.4999999999999998,1.5000000000000002
+P,8.28,9.35405511655653e-46,1.4999999999999998,1.5000000000000002
+P,8.3,7.140655718384236e-46,1.4999999999999998,1.5000000000000002
+P,8.32,5.451050088149867e-46,1.4999999999999998,1.5000000000000002
+P,8.34,4.161220445552623e-46,1.4999999999999998,1.5000000000000002
+P,8.36,3.176595808357309e-46,1.4999999999999998,1.5000000000000002
+P,8.38,2.4249351475162383e-46,1.4999999999999998,1.5000000000000002
+P,8.4,1.8511525370974174e-46,1.4999999999999998,1.5000000000000002
+P,8.42,1.4131320865959725e-46,1.4999999999999998,1.5000000000000002
+P,8.44,1.078757908087668e-46,1.4999999999999998,1.5000000000000002
+P,8.46,8.234972671375593e-47,1.4999999999999998,1.5000000000000002
+P,8.48,6.286432265687116e-47,1.4999999999999998,1.5000000000000002
+P,8.5,4.798934159571737e-47,1.4999999999999998,1.5000000000000002
+P,8.52,3.6634142159353456e-47,1.4999999999999998,1.5000000000000002
+P,8.540000000000001,2.7965603520474825e-47,1.4999999999999998,1.5000000000000002
+P,8.56,2.1348446353879494e-47,1.4999999999999998,1.5000000000000002
+P,8.58,1.6296968476159845e-47,1.4999999999999998,1.5000000000000002
+P,8.6,1.2440792894216777e-47,1.4999999999999998,1.5000000000000002
+P,8.620000000000001,9.496995454312172e-48,1.4999999999999998,1.5000000000000002
+P,8.64,7.249838103117725e-48,1.4999999999999998,1.5000000000000002
+P,8.66,5.534378524098142e-48,1.4999999999999998,1.5000000000000002
+P,8.68,4.2248383260498217e-48,1.4999999999999998,1.5000000000000002
+P,8.700000000000001,3.225137715808357e-48,1.4999999999999998,1.5000000000000002
+P,8.72,2.4620130032022716e-48,1.4999999999999998,1.5000000000000002
+P,8.74,1.8794505059517694e-48,1.4999999999999998,1.5000000000000002
+P,8.76,1.4347364378645753e-48,1.4999999999999998,1.5000000000000002
+P,8.78,1.0952425254880877e-48,1.4999999999999998,1.5000000000000002
+P,8.8,8.360887431859175e-49,1.4999999999999998,1.5000000000000002
+P,8.82,6.3825309182262356e-49,1.4999999999999998,1.5000000000000002
+P,8.84,4.872301582392095e-49,1.4999999999999998,1.5000000000000002
+P,8.86,3.719395248636221e-49,1.4999999999999998,1.5000000000000002
+P,8.88,2.839320448644987e-49,1.4999999999999998,1.5000000000000002
+P,8.9,2.1674793134009314e-49,1.4999999999999998,1.5000000000000002
+P,8.92,1.6546121004017577e-49,1.4999999999999998,1.5000000000000002
+P,8.94,1.2630902009043652e-49,1.4999999999999998,1.5000000000000002
+P,8.96,9.642206853992875e-50,1.4999999999999998,1.5000000000000002
+P,8.98,7.360664028442456e-50,1.4999999999999998,1.5000000000000002
+P,9.0,5.618989622255295e-50,1.4999999999999998,1.5000000000000002
+P,9.02,4.289398541888266e-50,1.4999999999999998,1.5000000000000002
+P,9.040000000000001,3.274450865859703e-50,1.4999999999999998,1.5000000000000002
+P,9.06,2.4996489980149083e-50,1.4999999999999998,1.5000000000000002
+P,9.08,1.9081840612277876e-50,1.4999999999999998,1.5000000000000002
+P,9.1,1.4566608020535372e-50,1.4999999999999998,1.5000000000000002
+P,9.120000000000001,1.111989053469573e-50,1.4999999999999998,1.5000000000000002
+P,9.14,8.488697608168225e-51,1.4999999999999998,1.5000000000000002
+P,9.16,6.480108803017006e-51,1.4999999999999998,1.5000000000000002
+P,9.18,4.946755754957616e-51,1.4999999999999998,1.5000000000000002
+P,9.200000000000001,3.776265718103897e-51,1.4999999999999998,1.5000000000000002
+P,9.22,2.8827242200863383e-51,1.4999999999999998,1.5000000000000002
+P,9.24,2.2006163321540278e-51,1.4999999999999998,1.5000000000000002
+P,9.26,1.6798964086017043e-51,1.4999999999999998,1.5000000000000002
+P,9.28,1.2824031611851905e-51,1.4999999999999998,1.5000000000000002
+P,9.3,9.789604145017518e-52,1.4999999999999998,1.5000000000000002
+P,9.32,7.473195880736413e-52,1.4999999999999998,1.5000000000000002
+P,9.34,5.704854016300853e-52,1.4999999999999998,1.5000000000000002
+P,9.36,4.354984502106165e-52,1.4999999999999998,1.5000000000000002
+P,9.38,3.324506334958175e-52,1.4999999999999998,1.5000000000000002
+P,9.4,2.537864318092617e-52,1.4999999999999998,1.5000000000000002
+P,9.42,1.9373432302527414e-52,1.4999999999999998,1.5000000000000002
+P,9.44,1.478933504503894e-52,1.4999999999999998,1.5000000000000002
+P,9.46,1.1289876697212711e-52,1.4999999999999998,1.5000000000000002
+P,9.48,8.618475147493415e-53,1.4999999999999998,1.5000000000000002
+P,9.5,6.579132053303302e-53,1.4999999999999998,1.5000000000000002
+P,9.52,5.022392868875595e-53,1.4999999999999998,1.5000000000000002
+P,9.540000000000001,3.833992268204549e-53,1.4999999999999998,1.5000000000000002
+P,9.56,2.9267960993197217e-53,1.4999999999999998,1.5000000000000002
+P,9.58,2.234244190646396e-53,1.4999999999999998,1.5000000000000002
+P,9.6,1.7055824384608765e-53,1.4999999999999998,1.5000000000000002
+P,9.620000000000001,1.3020068426682928e-53,1.4999999999999998,1.5000000000000002
+P,9.64,9.939270300598945e-54,1.4999999999999998,1.5000000000000002
+P,9.66,7.587394603108501e-54,1.4999999999999998,1.5000000000000002
+P,9.68,5.792082639360317e-54,1.4999999999999998,1.5000000000000002
+P,9.700000000000001,4.4215577386881863e-54,1.4999999999999998,1.5000000000000002
+P,9.72,3.375332300440386e-54,1.4999999999999998,1.5000000000000002
+P,9.74,2.576645699887628e-54,1.4999999999999998,1.5000000000000002
+P,9.76,1.966965685426104e-54,1.4999999999999998,1.5000000000000002
+P,9.78,1.501541481647546e-54,1.4999999999999998,1.5000000000000002
+P,9.8,1.1462479431422347e-54,1.4999999999999998,1.5000000000000002
+P,9.82,8.750175007412267e-55,1.4999999999999998,1.5000000000000002
+P,9.84,6.679728602890018e-55,1.4999999999999998,1.5000000000000002
+P,9.86,5.099168560845634e-55,1.4999999999999998,1.5000000000000002
+P,9.88,3.89260739449676e-55,1.4999999999999998,1.5000000000000002
+P,9.9,2.971520790137392e-55,1.4999999999999998,1.5000000000000002
+P,9.92,2.268406334633198e-55,1.4999999999999998,1.5000000000000002
+P,9.94,1.731655124398342e-55,1.4999999999999998,1.5000000000000002
+P,9.96,1.3219122807019608e-55,1.4999999999999998,1.5000000000000002
+P,9.98,1.0091153375491212e-55,1.4999999999999998,1.5000000000000002
+P,10.0,7.7034077354246575e-56,1.4999999999999998,1.5000000000000002
+P,10.02,5.880624329386282e-56,1.4999999999999998,1.5000000000000002
+P,10.040000000000001,4.4891557271898505e-56,1.4999999999999998,1.5000000000000002
+P,10.06,3.4269111219302674e-56,1.4999999999999998,1.5000000000000002
+P,10.08,2.616043247286909e-56,1.4999999999999998,1.5000000000000002
+P,10.1,1.997034052342555e-56,1.4999999999999998,1.5000000000000002
+P,10.120000000000001,1.5244974600175386e-56,1.4999999999999998,1.5000000000000002
+P,10.14,1.1637638831386378e-56,1.4999999999999998,1.5000000000000002
+P,10.16,8.88396733851213e-57,1.4999999999999998,1.5000000000000002
+P,10.18,6.78183944906397e-57,1.4999999999999998,1.5000000000000002
+P,10.200000000000001,5.177126049611949e-57,1.4999999999999998,1.5000000000000002
+P,10.22,3.9520907531884947e-57,1.4999999999999998,1.5000000000000002
+P,10.24,3.0169560749273977e-57,1.4999999999999998,1.5000000000000002
+P,10.26,2.303082727053622e-57,1.4999999999999998,1.5000000000000002
+P,10.28,1.75812914330884e-57,1.4999999999999998,1.5000000000000002
+P,10.3,1.3421125666242322e-57,1.4999999999999998,1.5000000000000002
+P,10.32,1.0245449596132522e-57,1.4999999999999998,1.5000000000000002
+P,10.34,7.821167232711248e-58,1.4999999999999998,1.5000000000000002
+P,10.36,5.970528928465032e-58,1.4999999999999998,1.5000000000000002
+P,10.38,4.5577550061001516e-58,1.4999999999999998,1.5000000000000002
+P,10.4,3.479309437059596e-58,1.4999999999999998,1.5000000000000002
+P,10.42,2.656033852517872e-58,1.4999999999999998,1.5000000000000002
+P,10.44,2.0275652571544794e-58,1.4999999999999998,1.5000000000000002
+P,10.46,1.5477934721884713e-58,1.4999999999999998,1.5000000000000002
+P,10.48,1.1815581195559866e-58,1.4999999999999998,1.5000000000000002
+P,10.5,9.019773667817937e-59,1.4999999999999998,1.5000000000000002
+P,10.52,6.885522072291221e-59,1.4999999999999998,1.5000000000000002
+P,10.540000000000001,5.2562382781497705e-59,1.4999999999999998,1.5000000000000002
+P,10.56,4.0125191942356226e-59,1.4999999999999998,1.5000000000000002
+P,10.58,3.063075304613962e-59,1.4999999999999998,1.5000000000000002
+P,10.6,2.338292888020098e-59,1.4999999999999998,1.5000000000000002
+P,10.620000000000001,1.7849953067461127e-59,1.4999999999999998,1.5000000000000002
+P,10.64,1.362633798340757e-59,1.4999999999999998,1.5000000000000002
+P,10.66,1.0402068463438226e-59,1.4999999999999998,1.5000000000000002
+P,10.68,7.940739384408033e-60,1.4999999999999998,1.5000000000000002
+P,10.700000000000001,6.061765233038875e-60,1.4999999999999998,1.5000000000000002
+P,10.72,4.6274442027541833e-60,1.4999999999999998,1.5000000000000002
+P,10.74,3.532496512738937e-60,1.4999999999999998,1.5000000000000002
+P,10.76,2.696640027181523e-60,1.4999999999999998,1.5000000000000002
+P,10.78,2.0585487032715445e-60,1.4999999999999998,1.5000000000000002
+P,10.8,1.5714596156118838e-60,1.4999999999999998,1.5000000000000002
+P,10.82,1.1996202155727943e-60,1.4999999999999998,1.5000000000000002
+P,10.84,9.157670443732441e-61,1.4999999999999998,1.5000000000000002
+P,10.86,6.990740487018868e-61,1.4999999999999998,1.5000000000000002
+P,10.88,5.336607456075338e-61,1.4999999999999998,1.5000000000000002
+P,10.9,4.073857274653378e-61,1.4999999999999998,1.5000000000000002
+P,10.92,3.1099044407370358e-61,1.4999999999999998,1.5000000000000002
+P,10.94,2.3740245969977613e-61,1.4999999999999998,1.5000000000000002
+P,10.96,1.8122883246445815e-61,1.4999999999999998,1.5000000000000002
+P,10.98,1.3834639395703912e-61,1.4999999999999998,1.5000000000000002
+P,11.0,1.0561098141651492e-61,1.4999999999999998,1.5000000000000002
+P,11.02,8.062082690118246e-62,1.4999999999999998,1.5000000000000002
+P,11.040000000000001,6.154451116512294e-62,1.4999999999999998,1.5000000000000002
+P,11.06,4.698182442472731e-62,1.4999999999999998,1.5000000000000002
+P,11.08,3.5865022891558945e-62,1.4999999999999998,1.5000000000000002
+P,11.1,2.737847677926392e-62,1.4999999999999998,1.5000000000000002
+P,11.120000000000001,2.09002441998118e-62,1.4999999999999998,1.5000000000000002
+P,11.14,1.5954820094272522e-62,1.4999999999999998,1.5000000000000002
+P,11.16,1.2179603387445718e-62,1.4999999999999998,1.5000000000000002
+P,11.18,9.297609805856505e-63,1.4999999999999998,1.5000000000000002
+P,11.200000000000001,7.097630630939367e-63,1.4999999999999998,1.5000000000000002
+P,11.22,5.41818644459931e-63,1.4999999999999998,1.5000000000000002
+P,11.24,4.1361395230112227e-63,1.4999999999999998,1.5000000000000002
+P,11.26,3.157427230116471e-63,1.4999999999999998,1.5000000000000002
+P,11.28,2.410324017826711e-63,1.4999999999999998,1.5000000000000002
+P,11.3,1.839992188879528e-63,1.4999999999999998,1.5000000000000002
+P,11.32,1.404614716062869e-63,1.4999999999999998,1.5000000000000002
+P,11.34,1.0722483435690338e-63,1.4999999999999998,1.5000000000000002
+P,11.36,8.185353920204312e-64,1.4999999999999998,1.5000000000000002
+P,11.38,6.24853221600066e-64,1.4999999999999998,1.5000000000000002
+P,11.4,4.7700095453840576e-64,1.4999999999999998,1.5000000000000002
+P,11.42,3.641308022304411e-64,1.4999999999999998,1.5000000000000002
+P,11.44,2.7797100432752263e-64,1.4999999999999998,1.5000000000000002
+P,11.46,2.121973945888011e-64,1.4999999999999998,1.5000000000000002
+P,11.48,1.6198741763742583e-64,1.4999999999999998,1.5000000000000002
+P,11.5,1.2365721236896211e-64,1.4999999999999998,1.5000000000000002
+P,11.52,9.439772549862195e-65,1.4999999999999998,1.5000000000000002
+P,11.540000000000001,7.206129809969215e-65,1.4999999999999998,1.5000000000000002
+P,11.56,5.501021166348441e-65,1.4999999999999998,1.5000000000000002
+P,11.58,4.199344322754007e-65,1.4999999999999998,1.5000000000000002
+P,11.6,3.2057050701639887e-65,1.4999999999999998,1.5000000000000002
+P,11.620000000000001,2.4471698598728847e-65,1.4999999999999998,1.5000000000000002
+P,11.64,1.868122494572191e-65,1.4999999999999998,1.5000000000000002
+P,11.66,1.4260787869315058e-65,1.4999999999999998,1.5000000000000002
+P,11.68,1.0886432848453717e-65,1.4999999999999998,1.5000000000000002
+P,11.700000000000001,8.310480772613062e-66,1.4999999999999998,1.5000000000000002
+P,11.72,6.344061491846961e-66,1.4999999999999998,1.5000000000000002
+P,11.74,4.842900582161207e-66,1.4999999999999998,1.5000000000000002
+P,11.76,3.696984518848113e-66,1.4999999999999998,1.5000000000000002
+P,11.78,2.8222025697701404e-66,1.4999999999999998,1.5000000000000002
+P,11.8,2.1544152660905858e-66,1.4999999999999998,1.5000000000000002
+P,11.82,1.6446276505635591e-66,1.4999999999999998,1.5000000000000002
+P,11.84,1.2554796160382282e-66,1.4999999999999998,1.5000000000000002
+P,11.86,9.584075293290903e-67,1.4999999999999998,1.5000000000000002
+P,11.88,7.316299100708864e-67,1.4999999999999998,1.5000000000000002
+P,11.9,5.5850828715364164e-67,1.4999999999999998,1.5000000000000002
+P,11.92,4.2635533317802585e-67,1.4999999999999998,1.5000000000000002
+P,11.94,3.2547096445649574e-67,1.4999999999999998,1.5000000000000002
+P,11.96,2.484582864480252e-67,1.4999999999999998,1.5000000000000002
+P,11.98,1.8966694784220945e-67,1.4999999999999998,1.5000000000000002
+P,12.0,1.4478838521764455e-67,1.4999999999999998,1.5000000000000002
+N +P,0.0,20.0,2.0,1.0
+N +P,0.02,19.827129595143848,1.9827129595143849,1.0172870404856151
+N +P,0.04,19.65134564133358,1.9651345641333582,1.0348654358666418
+N +P,0.06,19.472602965868308,1.9472602965868309,1.0527397034131691
+N +P,0.08,19.290855940372413,1.9290855940372413,1.0709144059627587
+N +P,0.1,19.106058495378974,1.9106058495378972,1.0893941504621028
+N +P,0.12,18.918164136986036,1.8918164136986033,1.1081835863013967
+N +P,0.14,18.727125965794727,1.8727125965794722,1.1272874034205278
+N +P,0.16,18.532896698365942,1.853289669836594,1.146710330163406
+N +P,0.18,18.33542869145343,1.8335428691453426,1.1664571308546574
+N +P,0.2,18.134673969305727,1.8134673969305724,1.1865326030694276
+N +P,0.22,17.930584254357733,1.7930584254357729,1.2069415745642271
+N +P,0.24,17.723111001677804,1.77231110016778,1.22768889983222
+N +P,0.26,17.512205437571545,1.7512205437571542,1.2487794562428458
+N +P,0.28,17.297818602800266,1.7297818602800266,1.2702181397199734
+N +P,0.3,17.079901400920022,1.7079901400920021,1.2920098599079979
+N +P,0.32,16.858404652322132,1.685840465232213,1.314159534767787
+N +P,0.34,16.633279154617245,1.6633279154617244,1.3366720845382756
+N +P,0.36,16.40447575010102,1.640447575010102,1.359552424989898
+N +P,0.38,16.171945401123853,1.6171945401123853,1.3828054598876147
+N +P,0.4,15.935639274316005,1.5935639274316005,1.4064360725683995
+N +P,0.42,15.695508834729537,1.5695508834729535,1.4304491165270465
+N +P,0.44,15.451505951126904,1.54515059511269,1.45484940488731
+N +P,0.46,15.203583013800845,1.5203583013800843,1.4796416986199157
+N +P,0.48,14.95169306654021,1.4951693066540208,1.5048306933459792
+N +P,0.5,14.695789954563653,1.4695789954563647,1.5304210045436353
+N +P,0.52,14.435828490551296,1.4435828490551292,1.5564171509448708
+N +P,0.54,14.171764641201161,1.4171764641201157,1.5828235358798843
+N +P,0.56,13.903555737167745,1.3903555737167739,1.6096444262832261
+N +P,0.58,13.63116070964865,1.3631160709648644,1.6368839290351356
+N +P,0.6,13.354540357478255,1.335454035747825,1.664545964252175
+N +P,0.62,13.073657649185702,1.30736576491857,1.69263423508143
+N +P,0.64,12.788478065325242,1.278847806532524,1.721152193467476
+N +P,0.66,12.498969987236638,1.2498969987236634,1.7501030012763366
+N +P,0.68,12.205105139603006,1.2205105139603,1.7794894860397
+N +P,0.7000000000000001,11.906859095452678,1.1906859095452673,1.8093140904547327
+N +P,0.72,11.604211854040601,1.1604211854040596,1.8395788145959404
+N +P,0.74,11.297148503926383,1.129714850392638,1.870285149607362
+N +P,0.76,10.985659986204276,1.0985659986204275,1.9014340013795725
+N +P,0.78,10.669743975767433,1.066974397576743,1.933025602423257
+N +P,0.8,10.349405902531755,1.0349405902531752,1.9650594097468248
+N +P,0.8200000000000001,10.024660139024759,1.0024660139024755,1.9975339860975243
+N +P,0.84,9.69553138696048,0.9695531386960476,2.030446861303952
+N +P,0.86,9.362056302663325,0.9362056302663321,2.063794369733668
+N +P,0.88,9.0242854111298,0.9024285411129794,2.0975714588870207
+N +P,0.9,8.682285370102726,0.868228537010272,2.131771462989728
+N +P,0.92,8.33614166151796,0.8336141661517957,2.1663858338482043
+N +P,0.9400000000000001,7.985961807240723,0.798596180724072,2.201403819275928
+N +P,0.96,7.631879232720356,0.7631879232720354,2.2368120767279644
+N +P,0.98,7.274057934963603,0.72740579349636,2.2725942065036397
+N +P,1.0,6.912698156337254,0.6912698156337251,2.308730184366275
+N +P,1.02,6.548043323442971,0.6548043323442969,2.345195667655703
+N +P,1.04,6.180388588874976,0.6180388588874974,2.3819611411125026
+N +P,1.06,5.810091413922516,0.5810091413922513,2.418990858607749
+N +P,1.08,5.437584767112118,0.5437584767112116,2.4562415232887886
+N +P,1.1,5.063393692593323,0.506339369259332,2.4936606307406683
+N +P,1.12,4.688156239842641,0.4688156239842637,2.5311843760157364
+N +P,1.1400000000000001,4.312650043781767,0.4312650043781764,2.5687349956218237
+N +P,1.16,3.937826221861354,0.393782622186135,2.606217377813865
+N +P,1.18,3.564852681639212,0.3564852681639209,2.643514731836079
+N +P,1.2,3.1951693508426047,0.3195169350842604,2.6804830649157396
+N +P,1.22,2.8305579915644303,0.2830557991564427,2.7169442008435576
+N +P,1.24,2.4732286672579664,0.2473228667257963,2.752677133274204
+N +P,1.26,2.1259223437039756,0.21259223437039715,2.7874077656296032
+N +P,1.28,1.7920220102728524,0.1792022010272849,2.8207977989727153
+N +P,1.3,1.4756484029662036,0.14756484029662006,2.85243515970338
+N +P,1.32,1.1816838566899899,0.1181683856689987,2.881831614331001
+N +P,1.34,0.9156141184341657,0.09156141184341632,2.9084385881565837
+N +P,1.36,0.6830194084080853,0.06830194084080822,2.931698059159192
+N +P,1.3800000000000001,0.4885615848405955,0.04885615848405926,2.951143841515941
+N +P,1.4000000000000001,0.33455953449065606,0.03345595344906532,2.966544046550935
+N +P,1.42,0.2197620215477769,0.021976202154777406,2.9780237978452226
+N +P,1.44,0.13924646819146094,0.01392464681914581,2.9860753531808544
+N +P,1.46,0.08577340830362329,0.00857734083036204,2.991422659169638
+N +P,1.48,0.05177568997727403,0.0051775689977271175,2.994822431002273
+N +P,1.5,0.030833173484605833,0.003083317348460301,2.99691668265154
+N +P,1.52,0.01820419013767689,0.0018204190137674076,2.998179580986233
+N +P,1.54,0.010691178698465057,0.001069117869846224,2.998930882130154
+N +P,1.56,0.006258874168565942,0.0006258874168563124,2.999374112583144
+N +P,1.58,0.0036571684325517042,0.0003657168432548883,2.9996342831567455
+N +P,1.6,0.002134564630763039,0.00021345646307602186,2.9997865435369246
+N +P,1.62,0.0012450577505176935,0.0001245057750514873,2.999875494224949
