t_h,R_umol,assimilated_umol,supplied_umol,U_umol_h,A_umol_h,light
12.64,3.151459622682949,13.463223891954907,14.61468351463786,0.4010535715362499,0.26569230299443286,False
12.66,3.1541636624244007,13.468538287127306,14.62270194955171,0.400790043355201,0.2657471807945724,False
12.68,3.1568613434519976,13.473853777852073,14.630715121304075,0.40052725497529856,0.26580185840181325,False
12.7,3.159552684530699,13.479170360135559,14.638723044666262,0.4002652039266876,0.2658563368360152,False
12.72,3.1622377043558196,13.484488030004448,14.646725734360272,0.40000388774779283,0.26591061711018527,False
12.74,3.1649164215533347,13.489806783505609,14.654723205058948,0.3997433039853089,0.2659647002305355,False
12.76,3.1675888546801785,13.495126616705974,14.662715471386157,0.39948345019419057,0.2660185871965388,False
12.78,3.170255022224545,13.500447525692394,14.670702547916944,0.3992243239376424,0.2660722790009856,False
12.8,3.1729149426061842,13.505769506571513,14.678684449177702,0.39896592278710813,0.2661257766300388,False
12.82,3.175568634176701,13.511092555469626,14.686661189646331,0.3987082443222599,0.26617908106328864,False
12.84,3.1782161152198483,13.51641666853256,14.694632783752414,0.3984512861309866,0.26623219327380726,False
12.86,3.180857403951823,13.521741841925538,14.702599245877368,0.39819504580938286,0.2662851142282027,False
12.88,3.1834925185215583,13.52706807183305,14.710560590354614,0.39793952096173624,0.26633784488667145,False
12.9,3.186121477011013,13.532395354458725,14.718516831469744,0.3976847092005162,0.26639038620305205,False
12.92,3.188744297435464,13.53772368602521,14.72646798346068,0.39743060814636005,0.2664427391248767,False
12.94,3.1913609977437964,13.543053062774034,14.734414060517835,0.3971772154280615,0.26649490459342334,False
12.96,3.1939715958187866,13.548383480965493,14.742355076784285,0.3969245286825566,0.2665468835437666,False
12.98,3.1965761094773923,13.553714936878523,14.750291046355922,0.39667254555491077,0.2665986769048289,False
13.0,3.1991745564710365,13.559047426810578,14.75822198328162,0.3964212636983047,0.26665028559943027,False
13.02,3.201766954485891,13.564380947077504,14.766147901563402,0.3961706807740207,0.2667017105443383,False
13.04,3.2043533211431585,13.569715494013426,14.77406881515659,0.39592079445142825,0.26675295265031734,False
13.06,3.2069336739993544,13.575051063970625,14.781984737969985,0.39567160240796967,0.26680401282217747,False
13.08,3.209508030546586,13.580387653319413,14.789895683866005,0.39542310232914507,0.26685489195882256,False
13.1,3.212076408212833,13.585725258448031,14.79780166666087,0.3951752919084977,0.2669055909532981,False
13.120000000000001,3.2146388243622224,13.591063875762513,14.805702700124742,0.3949281688475981,0.2669561106928389,False
13.14,3.217195296295306,13.59640350168659,14.813598797981902,0.3946817308560292,0.2670064520589156,False
13.16,3.2197458412493347,13.601744132661555,14.821489973910895,0.3944359756513702,0.2670566159272815,False
13.18,3.2222904763985336,13.607085765146165,14.829376241544704,0.3941909009591809,0.26710660316801843,False
13.2,3.2248292188543726,13.61242839561652,14.8372576144709,0.3939465045129852,0.2671564146455823,False
13.22,3.2273620856658383,13.61777202056596,14.845134106231805,0.39370278405425474,0.2672060512188483,False
13.24,3.2298890938197045,13.623116636504937,14.853005730324648,0.39345973733239265,0.2672555137411557,False
13.26,3.2324102602408002,13.62846223996092,14.860872500201728,0.39321736210471625,0.2673048030603519,False
13.28,3.234925601792277,13.63380882747828,14.868734429270564,0.39297565613644053,0.26735392001883684,False
13.3,3.2374351352758763,13.639156395618183,14.876591530894068,0.3927346172006603,0.2674028654536057,False
13.32,3.239938877432193,13.644504940958479,14.884443818390679,0.39249424307833336,0.26745164019629253,False
13.34,3.2424368449409413,13.649854460093598,14.892291305034547,0.3922545315582628,0.26750024507321274,False
13.36,3.244929054421216,13.655204949634443,14.900134004055667,0.3920154804370789,0.26754868090540523,False
13.38,3.247415522431754,13.66055640620829,14.90797192864005,0.3917770875192216,0.26759694850867427,False
13.4,3.249896265471194,13.66590882645867,14.91580509192987,0.39153935061692224,0.26764504869363087,False
13.42,3.2523712999783387,13.671262207045283,14.923633507023629,0.3913022675501851,0.2676929822657341,False
13.44,3.254840642332408,13.676616544643885,14.9314571869763,0.39106583614676926,0.26774075002533165,False
13.46,3.2573043088533002,13.681971835946184,14.939276144799491,0.3908300542421698,0.26778835276769963,False
13.48,3.259762315801844,13.687328077659748,14.947090393461597,0.39059491967959914,0.2678357912830831,False
13.5,3.262214679380056,13.692685266507898,14.95489994588796,0.39036043030996814,0.2678830663567354,False
13.52,3.2646614157313905,13.698043399229608,14.962704814961004,0.39012658399186695,0.2679301787689574,False
13.54,3.2671025409409946,13.703402472579416,14.970505013520416,0.38989337859154616,0.26797712929513595,False
13.56,3.2695380710359587,13.70876248332731,14.978300554363276,0.38966081198289676,0.2680239187057826,False
13.58,3.2719680219855634,13.714123428258649,14.986091450244217,0.38942888204743176,0.2680705477665716,False
13.6,3.274392409701532,13.719485304174048,14.993877713875586,0.38919758667426546,0.26811701723837766,False
13.620000000000001,3.2768112500382753,13.724848107889299,15.001659357927581,0.3889669237600948,0.26816332787731334,False
13.64,3.279224558793139,13.730211836235265,15.00943639502841,0.3887368912091787,0.268209480434766,False
13.66,3.281632351706648,13.735576486057791,15.017208837764446,0.3885074869333187,0.2682554756574345,False
13.68,3.284034644462752,13.74094205421761,15.024976698680371,0.38827870885183846,0.2683013142873656,False
13.7,3.2864314526890674,13.74630853759025,15.032739990279326,0.38805055489156404,0.2683469970619897,False
13.72,3.288822791957119,13.751675933065941,15.040498725023069,0.38782302298680316,0.26839252471415714,False
13.74,3.2912086777825804,13.757044237549524,15.048252915332114,0.38759611107932535,0.2684378979721729,False
13.76,3.2935891256255148,13.76241344796036,15.056002573585884,0.3873698171183411,0.26848311755983173,False
13.78,3.2959641508906126,13.767783561232244,15.063747712122865,0.38714413906048134,0.26852818419645325,False
13.8,3.298333768927429,13.773154574313311,15.071488343240748,0.3869190748697769,0.268573098596916,False
13.82,3.3006979950306197,13.778526484165951,15.07922447919658,0.38669462251763764,0.2686178614716916,False
13.84,3.3030568444401767,13.783899287766717,15.086956132206902,0.386470779982832,0.2686624735268784,False
13.86,3.3054103323416633,13.789272982106242,15.094683314447913,0.38624754525146554,0.268706935464235,False
13.88,3.307758473866445,13.794647564189152,15.102406038055605,0.38602491631696,0.2687512479812137,False
13.9,3.3101012840919224,13.800023031033977,15.110124315125908,0.3858028911800328,0.2687954117709927,False
13.92,3.312438778041763,13.805399379673071,15.117838157714841,0.38558146784867536,0.2688394275225093,False
13.94,3.3147709706861286,13.81077660715252,15.125547577838658,0.3853606443381321,0.2688832959204916,False
13.96,3.3170978769419075,13.816154710532071,15.133252587473986,0.38514041867087884,0.2689270176454909,False
13.98,3.3194195116729386,13.821533686885031,15.140953198557979,0.3849207888766021,0.26897059337391316,False
14.0,3.32173588969024,13.8269135332982,15.148649422988449,0.3847017529921771,0.26901402377805034,False
14.02,3.3240470257522343,13.83229424687178,15.156341272624022,0.3844833090616465,0.26905730952611173,False
14.04,3.326352934564972,13.8376758247193,15.164028759284278,0.384265455136199,0.2691004512822545,False
14.06,3.3286536307823575,13.843058263967528,15.171711894749892,0.38404818927414724,0.2691434497066144,False
14.08,3.3309491290063677,13.848441561756395,15.17939069076277,0.38383150954090706,0.2691863054553358,False
14.1,3.3332394437872765,13.85382571523892,15.1870651590262,0.38361541400897514,0.2692290191806022,False
14.120000000000001,3.335524589623874,13.85921072158112,15.194735311205,0.38339990075790725,0.26927159153066543,False
14.14,3.337804580963686,13.86459657796194,15.202401158925632,0.38318496787429696,0.26931402314987546,False
14.16,3.3400794322031913,13.869983281573179,15.210062713776376,0.3829706134517534,0.2693563146787093,False
14.18,3.342349157688041,13.8753708296194,15.217719987307445,0.38275683559087964,0.26939846675380025,False
14.2,3.344613771713273,13.88075921931786,15.225372991031136,0.38254363239925043,0.26944048000796633,False
14.22,3.3468732885235277,13.886148447898439,15.233021736421971,0.3823310019913909,0.269482355070239,False
14.24,3.3491277223132623,13.891538512603558,15.240666234916826,0.38211894248875417,0.2695240925658908,False
14.26,3.351377087226964,13.896929410688108,15.248306497915078,0.3819074520196994,0.2695656931164641,False
14.280000000000001,3.3536213973593636,13.902321139419369,15.255942536778738,0.3816965287194696,0.269607157339798,False
14.3,3.3558606667556425,13.907713696076947,15.263574362832594,0.3814861707301701,0.2696484858500561,False
14.32,3.3580949094116486,13.913107077952688,15.271201987364343,0.3812763762007463,0.2696896792577538,False
14.34,3.360324139274102,13.91850128235062,15.278825421624726,0.381067143286961,0.2697307381697849,False
14.36,3.3625483702408037,13.923896306586865,15.286444676827674,0.3808584701513732,0.2697716631894489,False
14.379999999999999,3.364767616160844,13.92929214798958,15.294059764150429,0.38065035496331523,0.26981245491647676,False
14.4,3.3669818908348086,13.934688803898881,15.301670694733696,0.38044279589887103,0.2698531139470577,False
14.42,3.3691912080149824,13.940086271666772,15.309277479681759,0.3802357911408538,0.26989364087386497,False
14.44,3.3713955814055563,13.945484548657074,15.316880130062636,0.38002933887878393,0.2699340362860817,False
14.46,3.3735950246628286,13.950883632245358,15.324478656908191,0.37982343730886675,0.2699743007694266,False
14.48,3.375789551395409,13.956283519818875,15.332073071214289,0.37961808463397034,0.2700144349061788,False
14.5,3.3779791751644197,13.961684208776486,15.339663383940911,0.37941327906360334,0.27005443927520384,False
14.52,3.3801639094836955,13.967085696528601,15.347249606012301,0.3792090188138928,0.27009431445197774,False
14.54,3.382343767819984,13.972487980497098,15.354831748317087,0.3790053021075619,0.27013406100861204,False
14.56,3.384518763593145,13.97789105811527,15.362409821708422,0.37880212717390754,0.2701736795138784,False
14.58,3.386688910176346,13.98329492682775,15.369983837004101,0.37859949224877876,0.27021317053323257,False
14.6,3.3888542208962624,13.988699584090442,15.37755380498671,0.3783973955745537,0.27025253462883864,False
14.620000000000001,3.3910147090332705,13.994105027370471,15.385119736403746,0.3781958354001181,0.27029177235959284,False
