treatment,t_day,organic_C_mg_L,O2_mg_L,regenerated_N_uM,O2_used_mg_L,O2_added_mg_L
strong_renewal,0.84,5.049294323951466,6.42731563039037,9.903184125505549,2.535215136129421,0.9625307665197901
strong_renewal,0.86,5.0287249834777406,6.410412597083845,10.117448088773527,2.590066710726023,1.0004793078098668
strong_renewal,0.88,5.008243263090652,6.394141276509563,10.330799342805701,2.6446846317582593,1.0388259082678213
strong_renewal,0.9,4.987848648750609,6.378485333624809,10.543243242181141,2.699070269998372,1.07755560362318
strong_renewal,0.92,4.967540632110348,6.363428835759339,10.754785082183863,2.7532249810390685,1.116653816798407
strong_renewal,0.9400000000000001,4.94731871047097,6.348956242957684,10.965430099260717,2.8071501054107424,1.156106348368425
strong_renewal,0.96,4.927182386735166,6.335052398542851,11.175183471508683,2.860846968706222,1.1958993672490725
strong_renewal,0.98,4.907131169357792,6.321702519897003,11.384050319189654,2.9143168817125513,1.2360194016095531
strong_renewal,1.0,4.887164572294,6.308892189454072,11.592035705270817,2.967561140549329,1.2764533300034
strong_renewal,1.02,4.867282114945079,6.29660734590023,11.799144635988752,3.02058102681312,1.31718837271335
strong_renewal,1.04,4.847483322102189,6.284834275577299,12.005382061435526,3.0733778077274945,1.3582120833047926
strong_renewal,1.06,4.827767723888163,6.2735596040850385,12.210752876164955,3.125952736298228,1.399512340383266
strong_renewal,1.08,4.808134855697531,6.262770288077735,12.415261919817373,3.1783070514732477,1.441077339550981
strong_renewal,1.1,4.788584258134923,6.252453607251274,12.618913977761208,3.230441978306869,1.4828955855581425
strong_renewal,1.12,4.769115476952022,6.242597156516252,12.821713781749763,3.2823587281279387,1.524955884644191
strong_renewal,1.1400000000000001,4.749728062983202,6.233188838353344,13.023666010591645,3.3340584987114608,1.567247337064805
strong_renewal,1.16,4.730421572079996,6.224216855346725,13.224775290833371,3.3855424744533424,1.6097593298000679
strong_renewal,1.18,4.711195565044547,6.215669702892057,13.425046197452621,3.436811826547871,1.6524815294399273
strong_renewal,1.2,4.692049607562162,6.207536162074899,13.6244832545608,3.4878677131675646,1.6954038752424638
strong_renewal,1.22,4.672983270133099,6.19980529271611,13.823090936113541,3.5387112796450664,1.738516572361176
strong_renewal,1.24,4.65399612800372,6.192466426580316,14.02087366662791,3.5893436586567447,1.781810085237061
strong_renewal,1.26,4.63508776109712,6.1855091607442665,14.217835821904993,3.639765970407678,1.8252751311519437
strong_renewal,1.28,4.616257753943349,6.178923351121223,14.413981729756774,3.6899793228177336,1.8689026739389563
strong_renewal,1.3,4.59750569560933,6.1726991061382375,14.60931567073614,3.7399848117084513,1.9126839178466883
strong_renewal,1.32,4.578831179628577,6.166826780562691,14.803841878868976,3.789783520990458,1.956610301553149
strong_renewal,1.34,4.560233803930817,6.161296969475136,14.99756454238731,3.839376522851152,2.000673492326287
strong_renewal,1.36,4.541713170771592,6.156100502384915,15.19048780446257,3.888764877942418,2.044865380327334
strong_renewal,1.3800000000000001,4.523268886661948,6.15122843748563,15.382615763938029,3.937949635568135,2.089178073053765
strong_renewal,1.4000000000000001,4.504900562298274,6.146672056047103,15.573952476059633,3.986931833871266,2.1336038899183687
strong_renewal,1.42,4.486607812492382,6.14242285694113,15.764501953204345,4.0357125000203125,2.1781353569614432
strong_renewal,1.44,4.468390256101891,6.138472551297739,15.954268165605294,4.084292650394955,2.2227652016926935
strong_renewal,1.46,4.450247515960993,6.134813057289238,16.14325504207298,4.132673290770683,2.2674863480599203
strong_renewal,1.48,4.432179218811651,6.131436495039015,16.33146647071196,4.180855416502261,2.312291911541276
strong_renewal,1.5,4.4141849952353,6.128335181652508,16.51890629963228,4.228840012705863,2.3571751943583714
strong_renewal,1.52,4.3962644795851,6.1255016263673765,16.705578337655197,4.276628054439731,2.4021296808071075
strong_renewal,1.54,4.378417309918792,6.122928525820349,16.891486355012574,4.324220506883219,2.4471490327035683
strong_renewal,1.56,4.360643127932207,6.120608759427923,17.076634084039505,4.371618325514113,2.4922270849420363
strong_renewal,1.58,4.342941578893466,6.118535384878559,17.26102521985972,4.418822456284088,2.5373578411626476
strong_renewal,1.6,4.325312311577918,6.116701633733626,17.44466342106334,4.465833835792215,2.582535469525842
strong_renewal,1.62,4.307754978203845,6.115100907134755,17.6275523103766,4.51265339145641,2.627754298591165
strong_renewal,1.6400000000000001,4.290269234368966,6.1137267716150046,17.809695475323256,4.559282041682753,2.6730088132977583
strong_renewal,1.6600000000000001,4.272854738987782,6.112572955011681,17.99109646887727,4.60572069603258,2.7182936510442626
strong_renewal,1.68,4.255511154229766,6.111633342478255,18.171758810106592,4.651970255387287,2.7636035978655427
strong_renewal,1.7,4.238238145458455,6.110901972593231,18.35168598480775,4.698031612110784,2.8089335847040156
strong_renewal,1.72,4.221035381171422,6.110373033563602,18.53088144613101,4.743905650209538,2.85427868377314
strong_renewal,1.74,4.203902532941187,6.1100408595208515,18.709348615195957,4.789593245490163,2.8996341050110157
strong_renewal,1.76,4.186839275357056,6.109899926907195,18.88709088169732,4.8350952657145125,2.944995192621709
strong_renewal,1.78,4.169845285967914,6.10994485095008,19.064111604500884,4.880412570752226,2.9903574217023063
strong_renewal,1.8,4.1529202452259755,6.110170382222738,19.240414112229406,4.925546012730727,3.0357163949534667
strong_renewal,1.82,4.1360638364315125,6.110571403288961,19.416001703838393,4.970496436182628,3.08106783947159
strong_renewal,1.84,4.119275745678553,6.111142925429944,19.59087764918172,5.015264678190519,3.1264076036204647
strong_renewal,1.86,4.102555661801566,6.1118800854513955,19.765045189567005,5.059851568529151,3.1717316539805482
strong_renewal,1.8800000000000001,4.085903276323132,6.112778142568887,19.93850753830069,5.104257929804975,3.217036072373864
strong_renewal,1.9000000000000001,4.069318283402601,6.113832475369755,20.111267881222894,5.1484845775930586,3.262317052962815
strong_renewal,1.92,4.052800379785738,6.115038578849588,20.283329377231876,5.192532320571359,3.307570899420948
strong_renewal,1.94,4.03634926475536,6.116392061521645,20.454695158798316,5.236401960652366,3.3527940221740127
strong_renewal,1.96,4.01996464008295,6.1178886425973396,20.625368332469254,5.280094293112127,3.397982935709468
strong_renewal,1.98,4.003646209981256,6.119524149236259,20.795351979361897,5.323610106716643,3.443134255952904
strong_renewal,2.0,3.987393681057868,6.121294513863905,20.964649155647194,5.366950183845679,3.4882446977095856
strong_renewal,2.02,3.971206762269756,6.123195771555636,21.133262893023357,5.410115300613977,3.5333110721696146
strong_renewal,2.04,3.955085164878782,6.125224057485136,21.301196199179333,5.453106226989907,3.578330284475044
strong_renewal,2.06,3.939028602408156,6.12737560443596,21.468452058248356,5.495923726911577,3.623299331347538
strong_renewal,2.08,3.923036790599843,6.1296467403745485,21.635033431251617,5.538568558400411,3.6682152987749617
strong_renewal,2.1,3.9071094473729064,6.1320338860832875,21.800943256532207,5.581041473672242,3.7130753597555315
strong_renewal,2.12,3.8912462927827756,6.134533552852093,21.966184450179405,5.623343219245925,3.75787677209802
strong_renewal,2.14,3.8754470489814272,6.137142340227206,22.130759906443455,5.665474536049521,3.80261687627673
strong_renewal,2.16,3.859711440178473,6.1398569338157145,22.294672498140887,5.707436159524065,3.8472930933397813
strong_renewal,2.18,3.8440391926031396,6.142674103144516,22.45792507705061,5.749228819724954,3.8919029228694724
strong_renewal,2.2,3.8284300344671207,6.145590699572326,22.620520474300807,5.790853241421004,3.9364439409933323
strong_renewal,2.22,3.812883695928304,6.148603654253538,22.782461500746816,5.832310144191181,3.980913798444722
strong_renewal,2.24,3.797399909055345,6.151709976152574,22.94375094734014,5.873600242519072,4.025310218671649
strong_renewal,2.2600000000000002,3.781978407793084,6.154906750107573,23.104391585488695,5.914724245885103,4.069630995992679
strong_renewal,2.2800000000000002,3.766618927928784,6.1581911349421175,23.264386167408485,5.955682858856569,4.1138739937986895
strong_renewal,2.3000000000000003,3.7513212070591866,6.161560361623939,23.42373742646679,5.996476781175495,4.158037142799437
strong_renewal,2.32,3.7360849845583597,6.165011731469351,23.582448077517068,6.037106707844367,4.202118439313719
strong_renewal,2.34,3.72091000154633,6.168542614392342,23.74052081722571,6.077573329209779,4.246115943602122
strong_renewal,2.36,3.7057960008584856,6.172150447197194,23.897958324390753,6.11787733104403,4.290027778241226
strong_renewal,2.38,3.6907427270157296,6.175832731913609,24.0547632602528,6.158019394624714,4.333852126538325
strong_renewal,2.4,3.675749926195374,6.179587034173232,24.21093826879817,6.198000196812329,4.377587230985563
strong_renewal,2.42,3.660817346202761,6.1834109816266185,24.36648597705456,6.2378204101259636,4.421231391752585
strong_renewal,2.44,3.6459447364435884,6.187302262399562,24.52140899537927,6.2774807028170905,4.4647829652166555
strong_renewal,2.46,3.6311318478969365,6.191258623587918,24.675709917740228,6.316981738941495,4.508240362529416
strong_renewal,2.48,3.6163784330889706,6.195277869789869,24.82939132198987,6.3563241784294044,4.551602048219276
strong_renewal,2.5,3.601684246067313,6.199357861674789,24.98245577013214,6.395508677153825,4.594866538828617
strong_renewal,2.52,3.587049042376063,6.20349651458772,25.134905808582655,6.434535886997157,4.63803240158488
strong_renewal,2.54,3.5724725790314604,6.207691797188665,25.28674396842227,6.473406455916098,4.681098253104765
strong_renewal,2.56,3.557954614498162,6.211941730125756,25.437972765644126,6.512121028004893,4.724062758130651
strong_renewal,2.58,3.5434949086661383,6.216244384741521,25.588594701394374,6.550680243556957,4.76692462829848
strong_renewal,2.6,3.529093222828155,6.220597881811366,25.7386122622067,6.589084739124911,4.80968262093628
strong_renewal,2.62,3.514749319657842,6.225000390313527,25.888027920230794,6.627335147579079,4.85233553789261
strong_renewal,2.64,3.500462963188326,6.22945012622968,26.036844133454917,6.665432098164455,4.894882224394138
strong_renewal,2.66,3.486233918791419,6.233945351375454,26.185063345922703,6.703376216556208,4.937321567931665
strong_renewal,2.68,3.4720619531573442,6.238484372260086,26.33268798794431,6.74116812491374,4.979652497173828
strong_renewal,2.7,3.457946834274993,6.243065538974529,26.479720476302138,6.778808441933343,5.021873980907875
strong_renewal,2.72,3.4438883314126922,6.247687244107272,26.626163214451104,6.816297782899479,5.063985027006754
strong_renewal,2.74,3.4298862150994753,6.252347921687196,26.77201859271378,6.853636759734724,5.105984681421923
strong_renewal,2.7600000000000002,3.4159402571068407,6.257046046152772,26.917288988470393,6.890825981048416,5.147872027201191
strong_renewal,2.7800000000000002,3.4020502304309876,6.26178013134698,27.06197676634386,6.927866052184024,5.189646183531007
strong_renewal,2.8000000000000003,3.388215909275517,6.266548729537275,27.206084278380015,6.9647575752652795,5.2313063048025565
strong_renewal,2.82,3.374437069034581,6.271350430459989,27.349613864223095,7.001501149241108,5.2728515797011
strong_renewal,2.84,3.3607134862764783,6.276183860388547,27.492567851286665,7.038097369929383,5.314281230317931
strong_renewal,2.86,3.3470449387276737,6.281047681224921,27.634948554920044,7.074546830059528,5.355594511284451
strong_renewal,2.88,3.33343120525724,6.285940589613728,27.776758278570398,7.110850119314018,5.396790708927748
strong_renewal,2.9,3.3198720658617025,6.2908613160784075,27.91799931394058,7.147007824368785,5.437869140447194
strong_renewal,2.92,3.3063673016502824,6.295808624178916,28.05867394114287,7.1830205289325715,5.478829153111489
strong_renewal,2.94,3.292916694830524,6.300781309690433,28.198784428848686,7.218888813785259,5.519670123475695
strong_renewal,2.96,3.2795200286942987,6.305778199802515,28.33833303443437,7.254613256815195,5.560391456617711
strong_renewal,2.98,3.266177087604169,6.31079815233821,28.477322004123216,7.290194433055539,5.60099258539375
strong_renewal,3.0,3.2528876569801164,6.315840054992614,28.61575357312377,7.32563291471968,5.641472969712296
strong_renewal,3.02,3.2396515232866023,6.320902824590411,28.75362996576454,7.360929271235718,5.681832095826132
strong_renewal,3.04,3.2264684740199754,6.325985406361894,28.890953395625232,7.396084069280056,5.722069475641951
strong_renewal,3.06,3.2133382976962013,6.331086773237011,29.02772606566455,7.4310978728101205,5.762184646047134
strong_renewal,3.08,3.200260783838905,6.336205925156995,29.163950168344716,7.465971243096244,5.80217716825324
strong_renewal,3.1,3.18723572296773,6.341341888403126,29.299627885752788,7.50070473875271,5.842046627155838
strong_renewal,3.12,3.174262906586991,6.346493714942208,29.43476138971882,7.535298915768014,5.881792630710224
strong_renewal,3.14,3.1613421271746196,6.351660481788329,29.56935284193102,7.569754327534337,5.921414809322669
strong_renewal,3.16,3.1484731781713946,6.356841290380495,29.703404394047947,7.604071524876271,5.960912815256769
strong_renewal,3.18,3.1356558539704444,6.3620352659757655,29.83691818780785,7.638251056078805,6.000286322054574
strong_renewal,3.2,3.1228899499070186,6.3672415570574685,29.9698963551352,7.672293466914607,6.039535023972079
strong_renewal,3.22,3.1101752622485193,6.372459334758144,30.10234101824457,7.7061993006706055,6.078658635428753
strong_renewal,3.24,3.097511588184783,6.377687792296822,30.234254289741823,7.739969098173903,6.1176568904707285
strong_renewal,3.2600000000000002,3.084898725818608,6.382926144430307,30.365638272722816,7.773603397817037,6.156529542247348
strong_renewal,3.2800000000000002,3.072336474156519,6.388173626918089,30.496495060869574,7.807102735582607,6.1952763625007
strong_renewal,3.3000000000000003,3.0598246330997654,6.393429496000561,30.62682673854409,7.8404676450672826,6.233897141067848
strong_renewal,3.3200000000000003,3.0473630034355392,6.398693027890186,30.75663538087978,7.87369865750522,6.27239168539541
strong_renewal,3.34,3.034951386828412,6.403963518275321,30.885923053870684,7.906796301790892,6.3107598200662185
strong_renewal,3.36,3.022589585811986,6.409240281836358,31.01469181445846,7.939761104501361,6.349001386337724
strong_renewal,3.38,3.010277403780746,6.414522651773871,31.142943710617203,7.9725935899180005,6.387116241691877
strong_renewal,3.4,2.998014644982115,6.419809979348489,31.270680781436283,8.005294280047686,6.4251042593961785
strong_renewal,3.42,2.985801114508695,6.425101633432181,31.397905057201072,8.037863694643471,6.462965328075656
strong_renewal,3.44,2.973636618290706,6.430397000070681,31.524618559471786,8.070302351224775,6.50069935129546
strong_renewal,3.46,2.961520963088599,6.435695482056771,31.65082330116041,8.102610765097062,6.538306247153837
strong_renewal,3.48,2.9494539564858444,6.440996498514136,31.776521286605764,8.134789449371073,6.575785947885212
strong_renewal,3.5,2.9374354068819017,6.446299484491549,31.901714511646833,8.166838914981586,6.613138399473139
strong_renewal,3.52,2.9254651234853424,6.451603890567122,32.026404963694326,8.198759670705744,6.6503635612728695
strong_renewal,3.54,2.913542916307144,6.456909182462353,32.150594621800565,8.230552223180942,6.6874614056432975
strong_renewal,3.56,2.9016685961541335,6.462214840665746,32.27428545672775,8.262217076922303,6.724431917588052
strong_renewal,3.58,2.8898419746225885,6.467520360065755,32.39747943101468,8.293754734339755,6.761275094405513
strong_renewal,3.6,2.878062864091981,6.472825249592818,32.52017849904184,8.325165695754709,6.79799094534753
strong_renewal,3.62,2.8663310777188657,6.478129031870262,32.64238460709513,8.356450459416351,6.834579491286615
strong_renewal,3.64,2.8546464294309053,6.4834312428738405,32.764099693428044,8.387609521517579,6.87104076439142
strong_renewal,3.66,2.843008733921034,6.4887314315997076,32.885325688322546,8.41864337621057,6.907374807810278
strong_renewal,3.68,2.8314178066417437,6.494029159740604,33.006064514148484,8.44955251562201,6.943581675362615
strong_renewal,3.7,2.819873463799506,6.499324001370062,33.126318085421794,8.480337429867976,6.979661431238039
strong_renewal,3.72,2.8083755223493085,6.504615542634409,33.246088308861346,8.510998607068503,7.0156141497029125
strong_renewal,3.74,2.796923799989314,6.509903381452396,33.36537708344463,8.541536533361821,7.05143991481422
strong_renewal,3.7600000000000002,2.7855181151556323,6.515187127222259,33.48418630046215,8.571951692918306,7.0871388201405665
strong_renewal,3.7800000000000002,2.7741582870172072,6.520466400536003,33.60251784357074,8.602244567954106,7.122710968490111
strong_renewal,3.8000000000000003,2.762844135470809,6.525740832900766,33.72037358884572,8.632415638744503,7.158156471645269
strong_renewal,3.8200000000000003,2.7515754811361313,6.531010066467052,33.837755404831945,8.662465383636976,7.193475450104029
strong_renewal,3.84,2.740352145350992,6.536273753763689,33.95466515259381,8.692394279064015,7.228668032827705
strong_renewal,3.86,2.7291739501666306,6.541531557439325,34.07110468576424,8.722202799555646,7.263734356994971
strong_renewal,3.88,2.7180407183431035,6.546783150010302,34.18707585059265,8.751891417751716,7.298674567762021
strong_renewal,3.9,2.7069522733447706,6.552028213614771,34.302580485991946,8.781460604413937,7.33348881802871
strong_renewal,3.92,2.695908439335871,6.55726643977285,34.41762042358465,8.81091082843767,7.3681772682105215
strong_renewal,3.94,2.684909041176187,6.562497529152722,34.53219748774803,8.840242556863494,7.402740086016218
strong_renewal,3.96,2.6739539044167935,6.567721191342487,34.646313495658376,8.869456254888544,7.437177446231031
strong_renewal,3.98,2.663042855295887,6.572937144627648,34.75997025733449,8.898552385877627,7.471489530505276
strong_renewal,4.0,2.652175720734696,6.578145115774081,34.87316957568023,8.927531411374137,7.505676527148219
strong_renewal,4.0200000000000005,2.641352328333466,6.5833448398163545,34.98591324652637,8.956393791110749,7.539738630927104
strong_renewal,4.04,2.630572506367525,6.588536059851263,35.098203058671594,8.985139983019925,7.573676042871189
strong_renewal,4.0600000000000005,2.6198360837834107,6.593718526836454,35.210040793922786,9.013770443244232,7.607488970080685
strong_renewal,4.08,2.60914289019508,6.598891999394007,35.32142822713456,9.042285626146446,7.641177625540453
strong_renewal,4.1,2.5984927558801774,6.604056243618856,35.43236712624813,9.07068598431952,7.674742227938376
strong_renewal,4.12,2.587885511776373,6.609211032891925,35.54285925232943,9.09897196859633,7.708183001488257
strong_renewal,4.14,2.5773209894777667,6.614356147697865,35.652906359606575,9.127144028059282,7.741500175757147
strong_renewal,4.16,2.566799021231348,6.619491375447279,35.76251019550678,9.155202610049733,7.774693985497011
strong_renewal,4.18,2.556319439933522,6.624616510303312,35.87167250069246,9.183148160177268,7.80776467048058
strong_renewal,4.2,2.54588207912669,6.629731353012519,35.98039500909696,9.21098112232882,7.840712475341339
strong_renewal,4.22,2.53548677299589,6.634835710739884,36.088679447959464,9.23870193867762,7.873537649417503
strong_renewal,4.24,2.5251333563654863,6.639929396907897,36.1965275378595,9.26631104969203,7.906240446599926
strong_renewal,4.26,2.514821664695919,6.645012231039593,36.303940992750825,9.293808894144208,7.9388211251838
strong_renewal,4.28,2.504551534080499,6.650084038605438,36.41092151999478,9.32119590911866,7.971279947724099
strong_renewal,4.3,2.4943228012422582,6.655144650873988,36.51747082039313,9.348472530020638,8.003617180894626
strong_renewal,4.32,2.484135303530841,6.660193904766212,36.62359058822039,9.375639190584415,8.035833095350627
strong_renewal,4.34,2.473988878919453,6.6652316427133895,36.72928251125568,9.40269632288145,8.06792796559484
strong_renewal,4.36,2.4638833660018444,6.670257712518511,36.8345482708141,9.429644357328407,8.099902069846918
strong_renewal,4.38,2.4538186039893453,6.675271967221063,36.939389541777636,9.45648372269507,8.131755689916135
strong_renewal,4.4,2.4437944327079393,6.680274264965147,37.04380799262562,9.483214846112155,8.163489111077302
strong_renewal,4.42,2.4338106925953813,6.685264468870832,37.14780528546476,9.509838153078976,8.195102621949808
strong_renewal,4.44,2.4238672246983537,6.690242446908657,37.2513830760588,9.536354067471049,8.226596514379706
strong_renewal,4.46,2.413963870669664,6.695208071777221,37.35454301385765,9.562763011547554,8.257971083324776
strong_renewal,4.48,2.4041004727654753,6.7001612207837695,37.45728674202628,9.589065405958724,8.289226626742494
strong_renewal,4.5,2.394276873842583,6.7051017757277185,37.55961589747308,9.615261669753105,8.320363445480822
strong_renewal,4.5200000000000005,2.384492917355713,6.710029622787021,37.66153211087797,9.641352220384757,8.351381843171778
strong_renewal,4.54,2.37474844735487,6.714944652407328,37.76303700672008,9.667337473720337,8.382282126127667
strong_renewal,4.5600000000000005,2.365043308482708,6.719846759193873,37.86413220330511,9.693217844046103,8.413064603239977
strong_renewal,4.58,2.3553773459719376,6.724735841805985,37.9648193127923,9.718993744074824,8.44372958588081
strong_renewal,4.6000000000000005,2.345750405642766,6.729611802854212,38.06509994122117,9.744665584952616,8.47427738780683
strong_renewal,4.62,2.3361623339003645,6.734474548799942,38.16497568853785,9.770233776265684,8.504708325065629
strong_renewal,4.64,2.3266129777323687,6.739323989857502,38.26444814862114,9.795698726047005,8.53502271590451
strong_renewal,4.66,2.3171021847064064,6.7441600398986425,38.36351890930825,9.821060840782906,8.56522088068155
strong_renewal,4.68,2.3076298029676523,6.74898261635936,38.46218955242027,9.846320525419582,8.595303141778945
strong_renewal,4.7,2.298195681236412,6.753791640149013,38.56046165378736,9.871478183369558,8.625269823518572
strong_renewal,4.72,2.2887996688057317,6.758587035561648,38.65833678327361,9.896534216518038,8.655121252079688
strong_renewal,4.74,2.2794416155390325,6.7633687301895105,38.75581650480173,9.921489025229235,8.684857755418749
strong_renewal,4.76,2.270121371867772,6.768136654838658,38.85290237637735,9.946343008352596,8.714479663191257
strong_renewal,4.78,2.260838788789126,6.772890743446648,38.94959595011325,9.971096563228985,8.743987306675637
strong_renewal,4.8,2.2515937178636998,6.7776309330022375,39.0458987722531,9.995750085696788,8.77338101869903
strong_renewal,4.82,2.2423860112132545,6.782357163467049,39.141812383195244,10.020303970097975,8.802661133565028
strong_renewal,4.84,2.233215521518465,6.787069377699141,39.23733831751597,10.04475860928408,8.831827986983226
strong_renewal,4.86,2.224082102016688,6.7917675213784685,39.332478103992806,10.06911439462215,8.860881916000624
strong_renewal,4.88,2.2149856064997646,6.796451542934144,39.42723326562743,10.093371716000615,8.889823258934761
strong_renewal,4.9,2.2059258893118283,6.801121393473497,39.52160531966843,10.11753096183511,8.91865235530861
strong_renewal,4.92,2.1969028053471478,6.80577702671285,39.61559577763386,10.141592519074258,8.947369545787112
strong_renewal,4.94,2.1879162100479745,6.8104183989100004,39.709206145333575,10.165556773205388,8.975975172115392
strong_renewal,4.96,2.1789659594024218,6.815045468798346,39.80243792289142,10.189424108260194,9.004469577058545
strong_renewal,4.98,2.1700519099423525,6.819658197522626,39.89529260476714,10.21319490682038,9.03285310434301
strong_renewal,5.0,2.1611739187412913,6.824256548576222,39.9877716797782,10.23686955002321,9.061126098599436
strong_renewal,5.0200000000000005,2.1523318434123477,6.828840487740001,40.07987663112136,10.260448417567058,9.089288905307065
strong_renewal,5.04,2.143525542106163,6.833409983022653,40.171608936394115,10.283931887716886,9.117341870739542
strong_renewal,5.0600000000000005,2.1347548735088657,6.837965004602482,40.26297006761596,10.307320337309678,9.145285341912164
strong_renewal,5.08,2.126019696840051,6.842505524770611,40.35396149124945,10.33061414175985,9.173119666530466
strong_renewal,5.1000000000000005,2.117319871850767,6.8470315178756005,40.444584668221154,10.35381367506461,9.200845192940214
strong_renewal,5.12,2.108655258821525,6.851542960269389,40.53484105394243,10.376919309809255,9.228462270078648
strong_renewal,5.14,2.1000257185603157,6.856039830254574,40.62473209833002,10.399931417172478,9.255971247427057
strong_renewal,5.16,2.0914311124006475,6.860522108032979,40.71425924582656,10.422850366931593,9.283372474964576
strong_renewal,5.18,2.0828713021995933,6.86498977565546,40.80342393542088,10.445676527467738,9.310666303123202
strong_renewal,5.2,2.074346150335851,6.869442816972967,40.89222760066819,10.46841026577105,9.33785308274402
strong_renewal,5.22,2.065855519707823,6.873881217588772,40.980671669710155,10.491051947445792,9.364933165034568
strong_renewal,5.24,2.0573992737316984,6.878304964811883,41.06875756529478,10.513601936715457,9.391906901527344
strong_renewal,5.26,2.0489772763395604,6.882714047611586,41.15648670479622,10.536060596427825,9.418774644039415
strong_renewal,5.28,2.0405893919774925,6.8871084565731016,41.24386050023443,10.558428288060007,9.445536744633113
strong_renewal,5.3,2.0322354856037084,6.891488183854323,41.33088035829468,10.58070537172343,9.472193555577757
strong_renewal,5.32,2.023915422686686,6.89585322314361,41.417547680347,10.602892206168825,9.498745429312438
strong_renewal,5.34,2.015629069203315,6.900203569618616,41.50386386246544,10.624989148791146,9.525192718409764
strong_renewal,5.36,2.007376291637058,6.904539219906117,41.58983029544729,10.6469965556345,9.55153577554062
strong_renewal,5.38,1.9991569569761158,6.908860172042828,41.6754483648321,10.668914781397012,9.577774953439842
strong_renewal,5.4,1.9909709327116125,6.9131664254371685,41.760719450920675,10.690744179435688,9.603910604872858
strong_renewal,5.42,1.9828180868357834,6.917457980831967,41.845644928793895,10.712485101771232,9.629943082603202
strong_renewal,5.44,1.9746982878401758,6.921734840268076,41.93022616833148,10.734137899092852,9.65587273936093
strong_renewal,5.46,1.9666114047138603,6.925997007048874,42.0144645342306,10.755702920763026,9.681699927811904
strong_renewal,5.48,1.9585573069416498,6.930244485705638,42.09836138602446,10.777180514822255,9.707425000527895
strong_renewal,5.5,1.950535864502331,6.934477281963757,42.18191807810069,10.798571027993772,9.733048309957532
strong_renewal,5.5200000000000005,1.9425469478669006,6.938695402709778,42.26513595971976,10.819874805688253,9.758570208398032
strong_renewal,5.54,1.934590427996816,6.942898855959246,42.34801637503314,10.841092192008478,9.783991047967728
strong_renewal,5.5600000000000005,1.9266661763422492,6.947087650825348,42.430560663101545,10.86222352975399,9.809311180579341
strong_renewal,5.58,1.9187740648403544,6.951261797488301,42.512770157912946,10.883269160425709,9.834530957914012
strong_renewal,5.6000000000000005,1.9109139659135401,6.955421307165507,42.594646188400596,10.904229424230548,9.859650731396057
strong_renewal,5.62,1.903085752467753,6.959566192082429,42.67619007846088,10.92510466008598,9.88467085216841
strong_renewal,5.64,1.8952892978907656,6.963696465444179,42.75740314697116,10.945895205624613,9.909591671068794
strong_renewal,5.66,1.887524476050477,6.967812141407804,42.8382867078075,10.966601397198717,9.934413538606522
strong_renewal,5.68,1.879791161293218,6.971913235055247,42.91884206986228,10.98722356988474,9.95913680493999
strong_renewal,5.7,1.8720892284420638,6.975999762366969,42.999070537061804,11.007762057487819,9.983761819854788
strong_renewal,5.72,1.864418552795157,6.980071740196222,43.078973408383746,11.028217192546236,10.00828893274246
strong_renewal,5.74,1.856779010124034,6.984129186243943,43.158551977874616,11.048589306335899,10.032718492579841
strong_renewal,5.76,1.8491704766719639,6.988172119034269,43.23780753466701,11.068878728874752,10.057050847909021
strong_renewal,5.78,1.8415928291522874,6.992200557890651,43.31674136299698,11.089085788927223,10.081286346817874
strong_renewal,5.8,1.8340459447467707,6.996214522912547,43.39535474222111,11.1092108140086,10.105425336921147
strong_renewal,5.82,1.8265297011039596,7.000214034952691,43.47364894683372,11.12925413038943,10.129468165342121
strong_renewal,5.84,1.8190439763375446,7.004199115594921,43.55162524648388,11.14921606309987,10.153415178694791
strong_renewal,5.86,1.8115886490247297,7.008169787132543,43.629284905992364,11.169096935934043,10.177266723066586
strong_renewal,5.88,1.8041635982046114,7.012126072547232,43.7066291853686,11.188897071454358,10.201023144001592
strong_renewal,5.9,1.7967687033765587,7.016067995488446,43.78365933982748,11.208616790995832,10.22468478648428
strong_renewal,5.92,1.789403844498606,7.019995580253349,43.86037661980615,11.228256414670373,10.248251994923724
strong_renewal,5.94,1.7820689019858458,7.023908851767222,43.936782270980736,11.247816261371067,10.27172511313829
strong_renewal,5.96,1.774763756708833,7.027807835564353,44.01287753428295,11.267296648776433,10.295104484340788
strong_renewal,5.98,1.767488289991991,7.031692557769409,44.088663645916725,11.28669789335468,10.31839045112409
strong_renewal,6.0,1.7602423836120267,7.035563045079247,44.164141837374686,11.306020310367916,10.341583355447167
strong_renewal,6.0200000000000005,1.7530259197963491,7.039419324745188,44.23931333545466,11.325264213876391,10.36468353862158
strong_renewal,6.04,1.7458387812214968,7.0432614245557135,44.314179362276036,11.344429916742662,10.38769134129838
strong_renewal,6.0600000000000005,1.7386808510115666,7.047089372819601,44.388741135296144,11.36351773063581,10.410607103455414
strong_renewal,6.08,1.7315520127366526,7.050903198349457,44.4629998673265,11.38252796603558,10.43343116438504
strong_renewal,6.1000000000000005,1.7244521504112866,7.054702930445675,44.53695676654906,11.401460932236557,10.456163862682233
strong_renewal,6.12,1.717381148492889,7.058488598880772,44.61061303653238,11.420316937352284,10.47880553623306
