"","dist","bio","augMean","febRange","febSD","augSD","annMean","Y","Y1","Y2"
"652",62.588,"BMP",0.0879114030784987,0.524819833319555,0.619908532980908,0.398421582201996,0.940132934403765,0.145631067961165,0.102040816326531,0.0435902516346344
"653",108.667,"BMP",0.12085172553192,0.398571849545847,0.47896552595728,1.04268840883353,0.761869154789763,0.212121212121212,0.197530864197531,0.0145903479236813
"654",156.165,"BMP",0.0773710447890995,0.77109733287694,0.665631669596342,0.384020334919284,0.628458158846668,0.300546448087432,0.209876543209877,0.0906699048775551
"697",546.71,"BMP",0.59139253996844,0.75693066966988,0.325122953213406,0.362282750443906,0.808882956090565,0.225433526011561,0.0289855072463768,0.196448018765184
"698",495.572,"BMP",0.648806226427526,0.658086632261791,0.488075663364655,0.0490027898964655,0.793864498249367,0.221902017291066,0.0287769784172662,0.1931250388738
"699",442.267,"BMP",0.741831576719952,0.408053126004869,0.424464580352378,0.0565411496963122,0.834905421869421,0.221902017291066,0.0287769784172662,0.1931250388738
"700",393.668,"BMP",0.794616946101604,0.199276251531618,0.284401958135876,0.0529760366893287,0.860224656417615,0.218390804597701,0.0285714285714286,0.189819376026273
"701",339.324,"BMP",0.761301435934592,0.160449913983535,0.186872409332167,0.0888245997691037,0.919237666119312,0.202279202279202,0.020979020979021,0.181300181300181
"702",293.464,"BMP",0.673523601560056,0.250436907273536,0.167048213387894,0.143077443951921,0.949998472096105,0.190883190883191,0.00699300699300699,0.183890183890184
"703",241.104,"BMP",0.556546841815889,0.453880053792986,0.251471551958812,0.148164183040763,0.853058630434652,0.190883190883191,0.00699300699300699,0.183890183890184
"704",186.911,"BMP",0.413118904170244,0.829623177535711,0.6072659902861,0.0286982648457556,0.655050651014719,0.18413597733711,0.00689655172413793,0.177239425612973
"705",137.447,"BMP",0.279437465731356,1.25130999189517,1.2058480796546,1.1364817470768,0.642457125743533,0.170868347338936,0.00671140939597315,0.164156937942962
"706",88.853,"BMP",0.016532243863921,0.754600400315296,0.932390956911101,0.275108601824603,0.123267667596009,0.168539325842697,0,0.168539325842697
"707",42.867,"BMP",0.0240171109588416,0.0979970217877527,0.0879136685050885,0.0903334328912844,0.695541332740857,0.133514986376022,0,0.133514986376022
"708",6.449,"BMP",0.0170560278593943,0.0479389669419457,0.045750592870741,0.0618164514609056,0.325798730077836,0.124324324324324,0,0.124324324324324
"709",0,"BMP",0,0,0,0,0,0,0,0
"710",56.139,"BMP",0.0708553752191043,0.476880866377609,0.574157940110167,0.336605130741091,0.61433420432593,0.216901408450704,0.054421768707483,0.162479639743221
"711",102.218,"BMP",0.103795697672526,0.350632882603901,0.433214933086539,0.980871957372625,0.436070424711928,0.25,0.160714285714286,0.0892857142857143
"712",149.716,"BMP",0.0944270726484938,0.723158365934994,0.619881076725601,0.322203883458378,0.302659428768832,0.310679611650485,0.303921568627451,0.00675804302303446
"755",602.849,"BMP",0.520537164749336,0.280049803292271,0.249034986896761,0.698887881184997,0.194548751764636,0.0736842105263158,0.0434782608695652,0.0302059496567506
"756",551.711,"BMP",0.577950851208421,0.181205765884182,0.0860822767455115,0.385607920637556,0.179530293923438,0.0769230769230769,0.0503597122302158,0.0265633646928611
"757",498.406,"BMP",0.670976201500848,0.0688277403727403,0.149693359757788,0.280063981044778,0.220571217543491,0.0769230769230769,0.0503597122302158,0.0265633646928611
"758",449.807,"BMP",0.723761570882499,0.277604614845992,0.289755981974291,0.283629094051762,0.245890452091686,0.0801393728222996,0.0571428571428571,0.0229965156794425
"759",395.463,"BMP",0.690446060715488,0.316430952394074,0.387285530778,0.247780530971987,0.304903461793383,0.0896551724137931,0.0769230769230769,0.0127320954907162
"760",349.603,"BMP",0.602668226340952,0.226443959104073,0.407109726722273,0.19352768678917,0.335664267770175,0.0896551724137931,0.0769230769230769,0.0127320954907162
"761",297.243,"BMP",0.485691466596785,0.0230008125846233,0.322686388151355,0.188440947700328,0.238724426108722,0.0896551724137931,0.0769230769230769,0.0127320954907162
"762",243.05,"BMP",0.342263528951139,0.352742311158102,0.0331080501759335,0.365303395586846,0.040716446688789,0.0958904109589041,0.0896551724137931,0.00623523854511101
"763",193.586,"BMP",0.208582090512252,0.77442912551756,0.63169013954443,0.799876616335707,0.0281229214176035,0.108108108108108,0.102040816326531,0.0060672917815775
"764",144.992,"BMP",0.0543231313551833,0.277719533937687,0.358233016800934,0.611713732565694,0.737601871921938,0.105084745762712,0.102040816326531,0.00304392943618125
"765",99.006,"BMP",0.0468382642602627,0.378883844589857,0.486244271605078,0.426938563632375,0.0812071284149276,0.137254901960784,0.102040816326531,0.0352140856342537
"766",62.588,"BMP",0.0879114030784987,0.524819833319555,0.619908532980908,0.398421582201996,0.940132934403765,0.145631067961165,0.102040816326531,0.0435902516346344
"767",56.139,"BMP",0.0708553752191043,0.476880866377609,0.574157940110167,0.336605130741091,0.61433420432593,0.216901408450704,0.054421768707483,0.162479639743221
"768",0,"BMP",0,0,0,0,0,0,0,0
"769",46.079,"BMP",0.0329403224534215,0.126247983773708,0.140943007023628,0.644266826631534,0.178263779614002,0.0793650793650794,0.0136054421768707,0.0657596371882086
"770",93.577,"BMP",0.165282447867598,0.246277499557385,0.0457231366154345,0.0144012472827125,0.311674775557098,0.185185185185185,0.0272108843537415,0.157974300831444
"813",648.928,"BMP",0.487596842295914,0.406297787065979,0.108091979873133,1.34315470781653,0.372812531378638,0.150326797385621,0.0579710144927536,0.0923557828928673
"814",597.79,"BMP",0.545010528755,0.30745374965789,0.0548607302781165,1.02987474726909,0.35779407353744,0.153094462540717,0.0647482014388489,0.0883462611018677
"815",544.485,"BMP",0.638035879047426,0.0574202434009678,0.00875035273416042,0.924330807676313,0.398834997157493,0.153094462540717,0.0647482014388489,0.0883462611018677
"816",495.886,"BMP",0.690821248429078,0.151356631072283,0.148812974950663,0.927895920683296,0.424154231705688,0.155844155844156,0.0714285714285714,0.0844155844155844
"817",441.542,"BMP",0.657505738262066,0.190182968620366,0.246342523754372,0.892047357603521,0.483167241407385,0.163987138263666,0.0909090909090909,0.0730780473545747
"818",395.682,"BMP",0.56972790388753,0.100195975330365,0.266166719698645,0.837794513420704,0.513928047384177,0.163987138263666,0.0909090909090909,0.0730780473545747
"819",343.322,"BMP",0.452751144143363,0.103247171189085,0.181743381127727,0.832707774331862,0.416988205722724,0.163987138263666,0.0909090909090909,0.0730780473545747
"820",289.129,"BMP",0.309323206497718,0.47899029493181,0.174051057199561,1.00957022221838,0.218980226302791,0.169329073482428,0.103448275862069,0.0658807976203591
"821",239.665,"BMP",0.17564176805883,0.900677109291268,0.772633146568058,0.155609789704173,0.206386701031606,0.17981072555205,0.12751677852349,0.0522939470285605
"822",191.071,"BMP",0.0872634538086048,0.403967517711395,0.499176023824562,1.25598055919723,0.559338092307936,0.177215189873418,0.121621621621622,0.0555935682517961
"823",145.085,"BMP",0.0797785867136842,0.252635860816149,0.34530126458145,1.07120539026391,0.25947090802893,0.204892966360856,0.182389937106918,0.022503029253938
"824",108.667,"BMP",0.12085172553192,0.398571849545847,0.47896552595728,1.04268840883353,0.761869154789763,0.212121212121212,0.197530864197531,0.0145903479236813
"825",102.218,"BMP",0.103795697672526,0.350632882603901,0.433214933086539,0.980871957372625,0.436070424711928,0.25,0.160714285714286,0.0892857142857143
"826",46.079,"BMP",0.0329403224534215,0.126247983773708,0.140943007023628,0.644266826631534,0.178263779614002,0.0793650793650794,0.0136054421768707,0.0657596371882086
"827",0,"BMP",0,0,0,0,0,0,0,0
"828",47.498,"BMP",0.19822277032102,0.372525483331093,0.186666143639063,0.658668073914247,0.133410995943096,0.118279569892473,0.0238095238095238,0.0944700460829493
"871",696.426,"BMP",0.685819612616934,0.033772303734886,0.294758123512196,0.684486633902285,0.506223527321734,0.251461988304094,0.072463768115942,0.178998220188152
"872",645.288,"BMP",0.743233299076019,0.0650717336732032,0.131805413360946,0.371206673354844,0.491205069480536,0.253644314868805,0.079136690647482,0.174507624221323
"873",591.983,"BMP",0.836258649368446,0.315105239930125,0.195416496373223,0.265662733762066,0.532245993100589,0.253644314868805,0.079136690647482,0.174507624221323
"874",543.384,"BMP",0.889044018750097,0.523882114403376,0.335479118589725,0.269227846769049,0.557565227648783,0.255813953488372,0.0857142857142857,0.170099667774086
"875",489.04,"BMP",0.855728508583086,0.562708451951459,0.433008667393434,0.233379283689274,0.61657823735048,0.262247838616715,0.104895104895105,0.15735273372161
"876",443.18,"BMP",0.76795067420855,0.472721458661458,0.452832863337707,0.179126439506457,0.647339043327273,0.262247838616715,0.104895104895105,0.15735273372161
"877",390.82,"BMP",0.650973914464383,0.269278312142008,0.36840952476679,0.174039700417615,0.55039920166582,0.262247838616715,0.104895104895105,0.15735273372161
"878",336.627,"BMP",0.507545976818737,0.106464811600717,0.012615086439501,0.350902148304134,0.352391222245887,0.26647564469914,0.117241379310345,0.149234265388796
"879",287.163,"BMP",0.37386453837985,0.528151625960175,0.585967002928996,0.81427786361842,0.339797696974701,0.274787535410765,0.140939597315436,0.133847938095329
"880",238.569,"BMP",0.110959316512415,0.0314420343803018,0.3125098801855,0.597312485282981,0.42592709636484,0.272727272727273,0.135135135135135,0.137592137592138
"881",192.583,"BMP",0.118444183607335,0.625161344147242,0.531967408220513,0.412537316349663,0.392881903972025,0.294765840220386,0.19496855345912,0.0997972867612662
"882",156.165,"BMP",0.0773710447890995,0.77109733287694,0.665631669596342,0.384020334919284,0.628458158846668,0.300546448087432,0.209876543209877,0.0906699048775551
"883",149.716,"BMP",0.0944270726484938,0.723158365934994,0.619881076725601,0.322203883458378,0.302659428768832,0.310679611650485,0.303921568627451,0.00675804302303446
"884",93.577,"BMP",0.165282447867598,0.246277499557385,0.0457231366154345,0.0144012472827125,0.311674775557098,0.185185185185185,0.0272108843537415,0.157974300831444
"885",47.498,"BMP",0.19822277032102,0.372525483331093,0.186666143639063,0.658668073914247,0.133410995943096,0.118279569892473,0.0238095238095238,0.0944700460829493
"886",0,"BMP",0,0,0,0,0,0,0,0
"945",0,"B-ATZ",0,0,0,0,0,0,0,0
"946",48.229,"B-ATZ",0.126838590900138,0.508779641752431,0.542400424538624,0.625861021408165,0.0802354891114704,0.115596330275229,0.104089219330855,0.0115071109443743
"947",94.512,"B-ATZ",0.262422941581989,0.511303510208502,0.369708382631528,1.21679362821214,0.299616290167742,0.169398907103825,0.152416356877323,0.0169825502265017
"948",136.39,"B-ATZ",0.437578522265488,0.304963992350443,0.0878977595162179,0.593311514766652,0.0802591242246209,0.187265917602996,0.181132075471698,0.00613384213129814
"949",169.971,"B-ATZ",0.488761274646655,0.497996852023472,0.243196587499426,0.56320904267726,0.11802656651003,0.191011235955056,0.184905660377358,0.00610557557769769
"1003",48.229,"B-ATZ",0.126838590900138,0.508779641752431,0.542400424538624,0.625861021408165,0.0802354891114704,0.115596330275229,0.104089219330855,0.0115071109443743
"1004",0,"B-ATZ",0,0,0,0,0,0,0,0
"1005",46.283,"B-ATZ",0.135584350681851,0.00252386845607153,0.172692041907096,0.59093260680398,0.379851779279212,0.0719424460431655,0.0652173913043478,0.00672505473881764
"1006",88.161,"B-ATZ",0.31073993136535,0.203815649401988,0.454502665022407,0.0325495066415123,0.160494613336091,0.0868761552680222,0.0679245283018868,0.0189516269661354
"1007",121.742,"B-ATZ",0.361922683746517,0.010782789728959,0.299203837039199,0.0626519787309045,0.0377910773985592,0.0905730129390018,0.0716981132075472,0.0188748997314547
"1061",94.512,"B-ATZ",0.262422941581989,0.511303510208502,0.369708382631528,1.21679362821214,0.299616290167742,0.169398907103825,0.152416356877323,0.0169825502265017
"1062",46.283,"B-ATZ",0.135584350681851,0.00252386845607153,0.172692041907096,0.59093260680398,0.379851779279212,0.0719424460431655,0.0652173913043478,0.00672505473881764
"1063",0,"B-ATZ",0,0,0,0,0,0,0,0
"1064",41.878,"B-ATZ",0.175155580683499,0.20633951785806,0.281810623115311,0.623482113445492,0.219357165943121,0.0275229357798165,0,0.0275229357798165
"1065",75.459,"B-ATZ",0.226338333064666,0.0133066581850305,0.126511795132103,0.653584585534884,0.417642856677771,0.0311926605504587,0.00377358490566038,0.0274190756447983
"1119",136.39,"B-ATZ",0.437578522265488,0.304963992350443,0.0878977595162179,0.593311514766652,0.0802591242246209,0.187265917602996,0.181132075471698,0.00613384213129814
"1120",88.161,"B-ATZ",0.31073993136535,0.203815649401988,0.454502665022407,0.0325495066415123,0.160494613336091,0.0868761552680222,0.0679245283018868,0.0189516269661354
"1121",41.878,"B-ATZ",0.175155580683499,0.20633951785806,0.281810623115311,0.623482113445492,0.219357165943121,0.0275229357798165,0,0.0275229357798165
"1122",0,"B-ATZ",0,0,0,0,0,0,0,0
"1123",33.581,"B-ATZ",0.0511827523811671,0.193032859673029,0.155298827983208,0.0301024720893921,0.198285690734651,0.00377358490566038,0.00377358490566038,0
"1177",169.971,"B-ATZ",0.488761274646655,0.497996852023472,0.243196587499426,0.56320904267726,0.11802656651003,0.191011235955056,0.184905660377358,0.00610557557769769
"1178",121.742,"B-ATZ",0.361922683746517,0.010782789728959,0.299203837039199,0.0626519787309045,0.0377910773985592,0.0905730129390018,0.0716981132075472,0.0188748997314547
"1179",75.459,"B-ATZ",0.226338333064666,0.0133066581850305,0.126511795132103,0.653584585534884,0.417642856677771,0.0311926605504587,0.00377358490566038,0.0274190756447983
"1180",33.581,"B-ATZ",0.0511827523811671,0.193032859673029,0.155298827983208,0.0301024720893921,0.198285690734651,0.00377358490566038,0.00377358490566038,0
"1181",0,"B-ATZ",0,0,0,0,0,0,0,0
"1240",0,"AMP",0,0,0,0,0,0,0,0
"1241",48.86,"AMP",0.083101648859157,0.0177906340699733,0.286218289484186,0.0616367716764106,0.149061126070145,0.0579710144927536,0.033457249070632,0.0245137654221217
"1242",101.063,"AMP",0.116223508601357,0.0496076590198672,0.298339724492598,0.397371033265644,0.208697964946882,0.0747330960854092,0.0681003584229391,0.00663273766247018
"1243",147.003,"AMP",0.0909089244031331,0.479289025786697,0.649249715975129,0.381880174146996,0.083690140222949,0.0886524822695035,0.0854092526690391,0.0032432296004644
"1244",191.691,"AMP",0.0105764165257118,0.50522319837397,1.06591713322128,0.31106889943509,0.0879244629703299,0.117647058823529,0.0989399293286219,0.0187071294949075
"1245",228.894,"AMP",0.0833560561291364,0.821160208580866,0.84532660823518,0.809359552514191,0.361894257428791,0.12739965095986,0.11660777385159,0.0107918771082703
"1246",277.304,"AMP",0.0523419352541858,0.0573634233907876,1.4391423847481,0.288494431781928,0.513403965374136,0.12739965095986,0.11660777385159,0.0107918771082703
"1247",320.066,"AMP",0.0367935056742933,1.80617491032214,1.15187719343795,0.575748289021433,0.0522060671659352,0.140893470790378,0.11660777385159,0.0242856969387879
"1248",358.069,"AMP",0.108853166643905,2.89504878141919,4.07558510141036,1.43393377498288,0.373097259596482,0.152249134948097,0.134275618374558,0.0179735165735386
"1249",404.049,"AMP",0.235022632882759,2.29840707677566,2.33070537501109,0.802148975672375,0.129299501035176,0.185185185185185,0.144876325088339,0.040308860096846
"1250",451.581,"AMP",0.321039418335339,1.13245286783904,0.822489585161985,1.15914559533102,0.0871083091096609,0.193333333333333,0.144876325088339,0.0484570082449941
"1251",497.094,"AMP",0.336595548746506,0.735465453434067,0.0598695720163134,1.62495351199263,0.227595209676889,0.215146299483649,0.19434628975265,0.0208000097309987
"1252",534.897,"AMP",0.383111376398821,0.439715245390637,3.37928858508665,3.96510442453046,1.05133647491574,0.216494845360825,0.19434628975265,0.0221485556081746
"1253",587.986,"AMP",0.41179928263671,0.0757534882173487,0.415160477831739,0.458800662389664,0.135391230512254,0.219178082191781,0.19434628975265,0.0248317924391306
"1254",626.414,"AMP",0.351734658239493,0.435364754626754,0.82802971040553,0.361205866800491,0.472698807671328,0.237458193979933,0.19434628975265,0.0431119042272829
"1255",680.44,"AMP",0.388450159585047,0.195860119351236,0.0476615102979368,0.524704996345465,0.328085567609004,0.241962774957699,0.208480565371025,0.0334822095866741
"1256",724.566,"AMP",0.442098095105965,0.531640631239144,0.698215837245358,0.422248753672778,0.114325459555454,0.265573770491803,0.208480565371025,0.0570932051207785
"1257",768.224,"AMP",0.438040864146806,0.443044087856024,1.27982062935888,0.06788394685832,0.0193789569037407,0.303370786516854,0.23321554770318,0.0701552388136737
"1258",817.545,"AMP",0.491552476601837,0.087385073658955,0.385105025820149,0.145146250942287,0.0738652530782734,0.327759197324415,0.289752650176678,0.0380065471477363
"1259",867.508,"AMP",0.714883831916129,0.491790459520142,0.0717487558667115,0.651203164350313,0.193643739807154,0.347826086956522,0.31095406360424,0.0368720233522815
"1298",48.86,"AMP",0.083101648859157,0.0177906340699733,0.286218289484186,0.0616367716764106,0.149061126070145,0.0579710144927536,0.033457249070632,0.0245137654221217
"1299",0,"AMP",0,0,0,0,0,0,0,0
"1300",52.203,"AMP",0.0331218597422001,0.0318170249498939,0.0121214350084116,0.335734261589234,0.0596368388767364,0.0182481751824818,0,0.0182481751824818
"1301",98.143,"AMP",0.00780727554397603,0.461498391716723,0.935468005459315,0.320243402470586,0.0653709858471962,0.0327272727272727,0.0111524163568773,0.0215748563703954
"1302",142.831,"AMP",0.0936780653848689,0.487432564303997,1.35213542270547,0.372705671111501,0.0611366630998153,0.0638297872340425,0.0185873605947955,0.045242426639247
"1303",180.034,"AMP",0.166457704988293,0.838950842650839,0.559108318750994,0.74772278083778,0.212833131358646,0.073345259391771,0.0371747211895911,0.0361705382021799
"1304",228.444,"AMP",0.135443584113343,0.0395727893208143,1.15292409526392,0.226857660105518,0.364342839303991,0.073345259391771,0.0371747211895911,0.0361705382021799
"1305",271.206,"AMP",0.11989515453345,1.78838427625217,1.43809548292213,0.514111517345022,0.09685505890421,0.0880281690140845,0.0371747211895911,0.0508534478244934
"1306",309.209,"AMP",0.191954815503062,2.87725814734922,4.36180339089455,1.37229700330647,0.522158385666627,0.099290780141844,0.0557620817843866,0.0435286983574574
"1307",355.189,"AMP",0.318124281741916,2.28061644270569,2.61692366449528,0.740512203995965,0.278360627105322,0.13448275862069,0.0669144981412639,0.0675682604794257
"1308",402.721,"AMP",0.404141067194496,1.11466223376907,1.10870787464617,1.22078236700744,0.0619528169604843,0.143344709897611,0.0669144981412639,0.076430211756347
"1309",448.234,"AMP",0.419697197605663,0.717674819364094,0.346087861500499,1.68659028366904,0.0785340836067439,0.164021164021164,0.118959107806691,0.0450620562144726
"1310",486.037,"AMP",0.466213025257978,0.457505879460611,3.09307029560246,4.02674119620687,0.902275348845595,0.165492957746479,0.118959107806691,0.0465338499397874
"1311",539.126,"AMP",0.494900931495867,0.093544122287322,0.701378767315925,0.520437434066075,0.0136698955578907,0.168421052631579,0.118959107806691,0.0494619448248875
"1312",577.554,"AMP",0.43483630709865,0.453155388696728,0.541811420921344,0.422842638476902,0.323637681601183,0.188356164383562,0.118959107806691,0.0693970565768702
"1313",631.58,"AMP",0.471551808444204,0.178069485281263,0.238556779186249,0.586341768021876,0.179024441538858,0.192374350086655,0.133828996282528,0.0585453538041272
"1314",675.706,"AMP",0.525199743965122,0.513849997169171,0.984434126729544,0.483885525349188,0.034735666514691,0.218120805369128,0.133828996282528,0.0842918090865996
"1315",719.364,"AMP",0.521142513005963,0.42525345378605,1.56603891884306,0.129520718534731,0.129682169166405,0.257799671592775,0.159851301115242,0.0979483704775334
"1316",768.685,"AMP",0.574654125460994,0.0695944395889817,0.671323315304335,0.0835094792658762,0.0751958729918717,0.280821917808219,0.219330855018587,0.0614910627896318
"1317",818.648,"AMP",0.797985480775286,0.509581093590116,0.357967045350898,0.589566392673903,0.0445826137370084,0.304794520547945,0.245353159851301,0.0594413606966441
"1356",101.063,"AMP",0.116223508601357,0.0496076590198672,0.298339724492598,0.397371033265644,0.208697964946882,0.0747330960854092,0.0681003584229391,0.00663273766247018
"1357",52.203,"AMP",0.0331218597422001,0.0318170249498939,0.0121214350084116,0.335734261589234,0.0596368388767364,0.0182481751824818,0,0.0182481751824818
"1358",0,"AMP",0,0,0,0,0,0,0,0
"1359",45.94,"AMP",0.0253145841982241,0.42968136676683,0.947589440467727,0.0154908591186483,0.125007824723933,0.0142857142857143,0.010752688172043,0.00353302611367127
"1360",90.628,"AMP",0.126799925127069,0.455615539354103,1.36425685771388,0.708439932700735,0.120773501976552,0.0452961672473868,0.017921146953405,0.0273750202939817
"1361",127.831,"AMP",0.199579564730494,0.870767867600733,0.546986883742582,0.411988519248547,0.15319629248191,0.054481546572935,0.03584229390681,0.0186392526661249
"1362",176.241,"AMP",0.168565443855543,0.0077557643709204,1.14080266025551,0.108876601483716,0.304706000427254,0.054481546572935,0.03584229390681,0.0186392526661249
"1363",219.003,"AMP",0.15301701427565,1.75656725130227,1.45021691793054,0.178377255755789,0.156491897780946,0.069204152249135,0.03584229390681,0.0333618583423249
"1364",257.006,"AMP",0.225076675245262,2.84544112239932,4.37392482590296,1.03656274171724,0.581795224543363,0.0801393728222996,0.0537634408602151,0.0263759319620846
"1365",302.986,"AMP",0.351246141484116,2.24879941775579,2.62904509950369,0.404777942406731,0.337997465982058,0.115254237288136,0.0645161290322581,0.0507381082558775
"1366",350.518,"AMP",0.437262926936696,1.08284520881917,1.12082930965458,1.55651662859667,0.121589655837221,0.124161073825503,0.0645161290322581,0.0596449447932453
"1367",396.031,"AMP",0.452819057347863,0.6858577944142,0.358209296508911,2.02232454525828,0.0188972447300075,0.143847487001733,0.114695340501792,0.029152146499941
"1368",433.834,"AMP",0.499334885000178,0.489322904410504,3.08094886059405,4.3624754577961,0.842638509968859,0.145328719723183,0.114695340501792,0.0306333792213913
"1369",486.923,"AMP",0.528022791238067,0.125361147237216,0.713500202324336,0.856171695655309,0.0733067344346271,0.148275862068966,0.114695340501792,0.0335805215671734
"1370",525.351,"AMP",0.467958166840851,0.484972413646622,0.529689985912933,0.758576900066136,0.264000842724447,0.168350168350168,0.114695340501792,0.0536548278483762
"1371",579.377,"AMP",0.504673668186405,0.146252460331369,0.250678214194661,0.92207602961111,0.119387602662122,0.17206132879046,0.129032258064516,0.0430290707259438
"1372",623.503,"AMP",0.558321603707322,0.482032972219277,0.996555561737956,0.819619786938422,0.0943725053914274,0.198019801980198,0.129032258064516,0.0689875439156819
"1373",667.161,"AMP",0.554264372748163,0.393436428836156,1.57816035385148,0.465254980123964,0.189319008043141,0.240710823909531,0.157706093189964,0.0830047307195673
"1374",716.482,"AMP",0.607775985203195,0.0377774146390878,0.683444750312747,0.252224782323358,0.134832711868608,0.265993265993266,0.218637992831541,0.0473552731617248
"1375",766.445,"AMP",0.831107340517486,0.54139811854001,0.370088480359309,0.253832131084669,0.015054225139728,0.28956228956229,0.243727598566308,0.0458346909959813
"1414",147.003,"AMP",0.0909089244031331,0.479289025786697,0.649249715975129,0.381880174146996,0.083690140222949,0.0886524822695035,0.0854092526690391,0.0032432296004644
"1415",98.143,"AMP",0.00780727554397603,0.461498391716723,0.935468005459315,0.320243402470586,0.0653709858471962,0.0327272727272727,0.0111524163568773,0.0215748563703954
"1416",45.94,"AMP",0.0253145841982241,0.42968136676683,0.947589440467727,0.0154908591186483,0.125007824723933,0.0142857142857143,0.010752688172043,0.00353302611367127
"1417",0,"AMP",0,0,0,0,0,0,0,0
"1418",44.688,"AMP",0.101485340928845,0.0259341725872735,0.416667417246155,0.692949073582087,0.00423432274738093,0.03125,0.00711743772241993,0.0241325622775801
"1419",81.891,"AMP",0.17426498053227,1.30044923436756,1.49457632421031,0.427479378367195,0.278204117205842,0.0402802101576182,0.0249110320284698,0.0153691781291485
"1420",130.301,"AMP",0.143250859657319,0.421925602395909,2.08839210072323,0.0933857423650676,0.429713825151187,0.0402802101576182,0.0249110320284698,0.0153691781291485
"1421",173.063,"AMP",0.127702430077426,1.32688588453544,0.502627477462817,0.193868114874437,0.0314840730570138,0.0551724137931034,0.0249110320284698,0.0302613817646337
"1422",211.066,"AMP",0.199762091047038,2.41575975563249,3.42633538543524,1.05205360083589,0.456787399819431,0.0659722222222222,0.0427046263345196,0.0232675958877026
"1423",257.046,"AMP",0.325931557285892,1.81911805098896,1.68145565903596,0.420268801525379,0.212989641258125,0.101351351351351,0.0533807829181495,0.0479705684332019
"1424",304.578,"AMP",0.411948342738472,0.653163842052343,0.173239869186855,1.54102576947802,0.00341816888671191,0.110367892976589,0.0533807829181495,0.0569871100584392
"1425",350.091,"AMP",0.427504473149639,0.25617642764737,0.589380143958816,2.00683368613963,0.14390506945394,0.129533678756477,0.103202846975089,0.0263308317813877
"1426",387.894,"AMP",0.474020300801954,0.919004271177334,4.02853830106177,4.34698459867745,0.967646334692791,0.131034482758621,0.103202846975089,0.0278316357835317
"1427",440.983,"AMP",0.502708207039843,0.555042514004045,0.234089238143391,0.840680836536661,0.0517010902893055,0.134020618556701,0.103202846975089,0.0308177715816121
"1428",479.411,"AMP",0.442643582642626,0.914653780413451,1.47727942638066,0.743086040947488,0.389008667448379,0.154362416107383,0.103202846975089,0.0511595691322936
"1429",533.437,"AMP",0.47935908398818,0.28342890643546,0.696911226273066,0.906585170492462,0.244395427386055,0.157894736842105,0.117437722419929,0.0404570144221764
"1430",577.563,"AMP",0.533007019509098,0.0523516054524477,0.048966121270229,0.804128927819774,0.0306353193325052,0.184210526315789,0.117437722419929,0.0667728038958607
"1431",621.221,"AMP",0.528949788549939,0.0362449379306731,0.630570913383749,0.449764121005316,0.0643111833192083,0.227053140096618,0.145907473309609,0.0811456667870098
"1432",670.542,"AMP",0.58246140100497,0.391903952127742,0.26414469015498,0.236733923204709,0.0098248871446755,0.251677852348993,0.206405693950178,0.0452721583988154
"1433",720.505,"AMP",0.805792756319262,0.971079485306839,0.577500960108418,0.269322990203317,0.109953599584205,0.275167785234899,0.231316725978648,0.0438510592562516
"1472",191.691,"AMP",0.0105764165257118,0.50522319837397,1.06591713322128,0.31106889943509,0.0879244629703299,0.117647058823529,0.0989399293286219,0.0187071294949075
"1473",142.831,"AMP",0.0936780653848689,0.487432564303997,1.35213542270547,0.372705671111501,0.0611366630998153,0.0638297872340425,0.0185873605947955,0.045242426639247
"1474",90.628,"AMP",0.126799925127069,0.455615539354103,1.36425685771388,0.708439932700735,0.120773501976552,0.0452961672473868,0.017921146953405,0.0273750202939817
"1475",44.688,"AMP",0.101485340928845,0.0259341725872735,0.416667417246155,0.692949073582087,0.00423432274738093,0.03125,0.00711743772241993,0.0241325622775801
"1476",0,"AMP",0,0,0,0,0,0,0,0
"1477",37.203,"AMP",0.0727796396034246,1.32638340695484,1.91124374145646,1.12042845194928,0.273969794458461,0.00854700854700855,0,0.00854700854700855
"1478",85.613,"AMP",0.041765518728474,0.447859774983183,2.50505951796939,0.599563331217019,0.425479502403806,0.00854700854700855,0,0.00854700854700855
"1479",128.375,"AMP",0.0262170891485815,1.30095171194817,0.0859600602166619,0.886817188456524,0.0357183958043947,0.0235690235690236,0.0169491525423729,0.00661987102665069
"1480",166.378,"AMP",0.0982767501181928,2.38982558304522,3.00966796818908,1.74500267441797,0.461021722566812,0.0338983050847458,0.0338983050847458,0
"1481",212.358,"AMP",0.224446216357047,1.79318387840169,1.26478824178981,1.11321787510747,0.217223964005506,0.0693069306930693,0.0440677966101695,0.0252391340828998
"1482",259.89,"AMP",0.310463001809627,0.62722966946507,0.243427548059299,0.848076695895934,0.000816153860669021,0.0784313725490196,0.0440677966101695,0.0343635759388501
"1483",305.403,"AMP",0.326019132220794,0.230242255060097,1.00604756120497,1.31388461255754,0.139670746706559,0.102866779089376,0.0983050847457627,0.00456169434361334
"1484",343.206,"AMP",0.372534959873109,0.944938443764608,4.44520571830793,3.65403552509537,0.96341201194541,0.104377104377104,0.0983050847457627,0.00607201963134167
"1485",396.295,"AMP",0.401222866110998,0.580976686591319,0.650756655389545,0.147731762954574,0.0474667675419246,0.10738255033557,0.0983050847457627,0.00907746558980776
